date,market_cap
1612875600,61543793.10614007
1612879200,62523305.60071445
1612882800,62304947.43135405
1612886400,62773986.208703175
1612890000,61685646.758016296
1612893600,60492216.57422009
1612897200,61543008.67594985
1612900800,62016731.639514394
1612904400,61323299.12016627
1612908000,61396658.832582496
1612911600,60108454.1584499
1612915200,59906945.75662542
1612918800,61154529.516015776
1612922400,61349870.843038514
1612926000,61184553.84757097
1612929600,59615272.87769685
1612933200,60339721.918939546
1612936800,60770600.03692912
1612940400,64691331.876098186
1612944000,64430316.90525912
1612947600,64764101.175418295
1612951200,64148728.76420219
1612954800,63488779.68190397
1612958400,61174712.61911456
1612962000,59690557.82586812
1612965600,59910863.19197843
1612969200,58067353.56455868
1612972800,59438505.686383456
1612976400,59271692.23892057
1612980000,60304572.64930972
1612983600,59754322.67612482
1612987200,59740129.00687537
1612990800,59037648.81141713
1612994400,60594967.02079953
1612998000,60239376.82911151
1613001600,60082366.37414595
1613005200,59528397.476214096
1613008800,59159613.55895553
1613012400,59481242.44822262
1613016000,59366191.777927026
1613019600,59938466.12320859
1613023200,61484967.13036596
1613026800,64980357.641588755
1613030400,64786409.63102121
1613034000,66327563.25529788
1613037600,66722339.65284345
1613041200,66715515.64277726
1613044800,66565537.12421079
1613048400,65874141.32783248
1613052000,65809811.1800872
1613055600,66201252.50898876
1613059200,67170058.93564348
1613062800,66922618.02378332
1613066400,68791396.171331
1613070000,69553469.96312258
1613073600,70025464.21968591
1613077200,65894984.529973924
1613080800,67838761.8421
1613084400,68027606.0607949
1613088000,67044109.29299654
1613091600,68967304.40893315
1613095200,69037570.74569024
1613098800,67938070.13359958
1613102400,67053960.24303498
1613106000,68578743.13202678
1613109600,68989053.66688074
1613113200,68270914.32826659
1613116800,68159260.78113069
1613120400,68116262.30437441
1613124000,70290118.43509012
1613127600,70429048.43337983
1613131200,71819110.3279126
1613134800,71900879.08512929
1613138400,71782274.21722984
1613142000,73989424.88024321
1613145600,75961960.67300476
1613149200,77384078.56468542
1613152800,78734915.38979755
1613156400,79573414.04138243
1613160000,80273399.29803412
1613163600,79503453.19477992
1613167200,79282500.35442318
1613170800,80236192.1479543
1613174400,80592338.40967019
1613178000,81500091.99196972
1613181600,82491090.98615913
1613185200,89604762.14073749
1613188800,92685147.0429432
1613192400,91675111.72556834
1613196000,90827800.25111713
1613199600,94455717.99030985
1613203200,93804257.29214968
1613206800,90240601.70089936
1613210400,91775840.91679187
1613214000,88675545.46973485
1613217600,84850752.22404955
1613221200,86664871.56246895
1613224800,87864154.99481803
1613228400,85833121.09800771
1613232000,86448982.78883012
1613235600,85916124.93492906
1613239200,86108737.49465266
1613242800,85862245.84346499
1613246400,85372053.06555282
1613250000,84604844.02681611
1613253600,85050005.36664966
1613257200,85734949.11257698
1613260800,86005270.64296718
1613264400,82996873.02584802
1613268000,81319772.12375522
1613271600,80908560.56859255
1613275200,80441606.93998429
1613278800,78897900.01909232
1613282400,78826330.84856294
1613286000,80322791.11837797
1613289600,79373360.62166245
1613293200,78482142.28061216
1613296800,78751776.0955331
1613300400,79201317.66242597
1613304000,78443842.98040842
1613307600,78579486.86760168
1613311200,76560216.82894965
1613314800,73238426.62775204
1613318400,72413705.05225052
1613322000,74064967.53677619
1613325600,74002104.49414921
1613329200,74353948.94595486
1613332800,75098353.60602716
1613336400,75103281.8676364
1613340000,75935676.82229686
1613343600,76369947.78093188
1613347200,75249901.61295983
1613350800,73263789.8511324
1613354400,67141022.97742952
1613358000,65183607.15638346
1613361600,64753586.571307965
1613365200,65662637.75618089
1613368800,66178526.822441004
1613372400,64187637.10135401
1613376000,68863661.83795962
1613379600,70658492.49450888
1613383200,68805177.21379368
1613386800,69247348.66926962
1613390400,69895018.7615698
1613394000,71581211.97850838
1613397600,72792338.31455487
1613401200,71214234.57846195
1613404800,73565356.76454425
1613408400,75862941.58879566
1613412000,74240913.06454316
1613415600,73804505.86298563
1613419200,74530439.64380634
1613422800,74786153.80058095
1613426400,70952619.61744952
1613430000,71721451.84383395
1613433600,70192216.48020533
1613437200,70245187.9941909
1613440800,72385404.70245817
1613444400,73008227.57899825
1613448000,73659507.06627922
1613451600,73268209.54320298
1613455200,73367490.65982498
1613458800,72696335.6299172
1613462400,72784038.09441407
1613466000,74468999.31951979
1613469600,74537565.48748612
1613473200,74605639.79303123
1613476800,74601930.96058743
1613480400,72667426.38364816
1613484000,71589035.10807495
1613487600,71203268.42021757
1613491200,70299473.62963997
1613494800,69323137.8627102
1613498400,69345286.74865708
1613502000,69705259.39087835
1613505600,69747613.15802045
1613509200,68999931.40532285
1613512800,68785647.66377404
1613516400,68707374.91167283
1613520000,70177445.34667647
1613523600,70584346.05081111
1613527200,70639154.59381062
1613530800,70735916.7921878
1613534400,67283566.37322474
1613538000,67010123.71662316
1613541600,66639186.56964651
1613545200,67504677.66528901
1613548800,68500221.76077628
1613552400,68520298.09439065
1613556000,67823933.70517276
