date,market_cap
1612136273636,67977911.1874427
1612140222620,66797948.99314178
1612143784621,68432825.80033334
1612147210871,69189483.29825866
1612151023377,68518182.86625819
1612154520846,68287076.32127587
1612157973765,67873513.21534124
1612161513759,68486671.83114204
1612165122320,68815829.61781019
1612168743100,67109142.11501785
1612172419583,66038633.17327841
1612175908085,66409142.453261025
1612180157666,65908463.07919367
1612183299082,65619040.252450004
1612186679565,68703377.94702235
1612190348837,68048320.60227641
1612193984884,68480305.75818126
1612197545859,69017416.5190181
1612201110217,69305027.15221292
1612204734142,69158065.07867491
1612208329732,70307991.78505944
1612212310284,69355492.72801687
1612215515937,69893253.6006893
1612219178664,68987249.80619295
1612222697693,70446249.36975946
1612226544887,70362019.0893368
1612229961417,71380649.41003789
1612233566234,70209935.81245248
1612237044195,70462689.33076249
1612240736786,70876405.52555208
1612244395835,71287599.4511031
1612247994189,71039128.54199351
1612251512987,71628581.53160979
1612255166224,71082838.90009913
1612258543456,70348237.61997923
1612262407891,70318821.48869665
1612265991197,69236401.46420068
1612269705171,69386695.90091649
1612273126873,69704612.20690283
1612276771843,69969700.7971244
1612280550087,69634806.82947065
1612284100455,69835332.62379478
1612287516610,69074129.66573402
1612291292327,69687248.73548406
1612294779847,69108481.56528169
1612298408251,69124319.2734163
1612301963649,69643190.72735597
1612305570000,71006888.35593393
1612309100381,71093907.28524417
1612313003402,70946976.78761344
1612316492648,70543869.97675218
1612320028655,70387271.45408623
1612323572435,70657741.21472606
1612327412695,71221934.77204867
1612330740198,71325516.51540767
1612334316634,71972981.13227092
1612337963701,72063973.58554953
1612341515696,71284135.0586292
1612345128353,70930210.7136137
1612349045913,72104215.91172284
1612352501034,72782846.31620865
1612356215090,72248186.10320704
1612359829598,72967781.69446123
1612363318461,72484692.85041282
1612367348498,73001867.34151757
1612370796052,72425201.61366963
1612374075764,74294870.27164108
1612377693199,75493672.72305982
1612381306643,75533376.27123667
1612385059191,76208913.36933337
1612388500146,76370392.9630019
1612392152826,77332894.75199927
1612395722178,77840321.90872064
1612399495672,78312733.62207927
1612403044018,78613339.7785029
1612406665461,78033641.67692886
1612410480356,77461831.98890561
1612413996281,77656365.11760631
1612417424530,78589021.52931026
1612421054121,77474217.08327274
1612424574858,77738693.36863196
1612428260843,76018251.93000077
1612432210600,75655971.0979539
1612435894502,77054113.711431
1612438781303,75866090.54045922
1612442378233,75856540.47196269
1612446087102,76693167.60381745
1612449548866,77401740.75621258
1612453595362,73897631.62795652
1612456799161,76215835.51436609
1612460352248,77596035.93351711
1612464016893,77009213.24865559
1612467765987,76268410.5697965
1612471438505,77354930.0263029
1612474887221,77279223.16541
1612478454274,77786044.64588988
1612482138967,80686935.03994018
1612485770514,79405507.63946302
1612489457823,81867122.55120337
1612492809783,82584034.83523662
1612496531637,84973801.60365352
1612500280562,86463019.59253693
1612503835175,84695013.4521498
1612507324094,84967580.22321056
1612510949460,88267800.760778
1612514546414,87514218.70596054
1612517895998,89005935.89240162
1612521734146,87364487.24123396
1612525325668,87803936.52749683
1612528967066,85570283.05434841
1612532440287,84727514.54966913
1612535967757,85184830.56795907
1612539777121,85889766.17931597
1612543324718,86339423.49546461
1612546976687,85355210.3242074
1612550578764,85248704.64988865
1612553980881,84025016.32897758
1612558123175,84368760.97963898
1612561194338,83346195.9913191
1612564875540,85201300.22489253
1612568458875,85329639.39175613
1612572141499,85494986.62134556
1612575755132,85632458.30608125
1612579362253,81406917.26775052
1612582937839,81145712.6524533
1612586615748,80965619.98161928
1612590304828,80549570.2814879
1612593673432,80875440.11365603
1612597300744,82085561.91590342
1612600873837,81535181.7059185
1612604374106,81554744.05106276
1612608078638,80716465.78688659
1612611825205,78475371.85254718
1612615310194,78768204.02855298
1612618851630,78903001.69582431
1612622548483,79944087.92421508
1612626295034,79332041.3510107
1612629751837,79555575.14561428
1612633398871,80156802.63155809
1612636888126,80343842.9772189
1612640667821,80837882.52032928
1612644275418,80903968.29370503
1612647704200,81107835.848829
1612651202751,81521222.57422143
1612654902241,80187781.37240504
1612658585344,80464281.89895125
1612662176810,80218339.18598618
1612665849719,78089988.78997943
1612669459246,77332132.91905259
1612673020866,77409790.96356228
1612676730257,76396441.28544602
1612680120029,77750218.4904664
1612683792252,78227278.95117459
1612687313961,79195130.23053192
1612690974311,79759088.4628127
1612694382670,79661407.67210251
1612698164634,79319757.862215
1612701725375,78940181.19705375
1612705381202,78922423.0576171
1612708950454,78040372.02420461
1612712701801,76105719.81752038
1612716113250,72334463.83867215
1612719785950,75216834.27800575
1612723368810,74813969.46496494
1612727005683,75721178.71292894
1612730785700,74854536.62542601
1612734100710,74727733.36422616
1612737841306,74406483.62023507
1612741456359,74798919.01017193
1612745121552,75609399.03806722
1612748709964,74340297.85641629
1612752242429,74967277.58783352
1612755699351,74091232.6599405
1612759917266,75321997.97118154
1612762943402,75544078.15054755
1612766893760,76910098.06572305
1612769995880,77676237.38575634
1612773638403,79590611.90762383
1612777179006,82326431.04605322
1612780805164,81409988.36389059
1612784426920,81292222.97751842
1612788170316,81019009.13651472
1612791576287,80112995.73832683
1612795169888,81245644.17971283
1612799025831,80445810.67094854
1612802567344,80129969.66011728
1612806083424,79858738.29765709
1612809820339,80427648.13257034
1612813281460,80040957.52497448
1612817048107,81747830.98180375
1612820474646,80474783.77844936
1612823988755,81180964.99842149
1612827564029,81652701.2222449
1612831490224,81176813.0513888
1612835265034,81805080.57401952
1612838620163,83580675.5243304
1612842199843,84194094.87917998
1612846298422,85634974.54357024
1612849411699,86316563.10602413
