date,count
1612134000,1
1612137600,0
1612141200,0
1612144800,1
1612148400,0
1612152000,1
1612155600,0
1612159200,0
1612162800,0
1612166400,3
1612170000,1
1612173600,0
1612177200,0
1612180800,3
1612184400,1
1612188000,5
1612191600,9
1612195200,3
1612198800,7
1612202400,0
1612206000,3
1612209600,0
1612213200,1
1612216800,1
1612220400,1
1612224000,2
1612227600,2
1612231200,4
1612234800,1
1612238400,2
1612242000,2
1612245600,6
1612249200,1
1612252800,1
1612256400,0
1612260000,0
1612263600,0
1612267200,0
1612270800,0
1612274400,0
1612278000,0
1612281600,0
1612285200,0
1612288800,1
1612292400,2
1612296000,1
1612299600,0
1612303200,1
1612306800,1
1612310400,1
1612314000,1
1612317600,0
1612321200,3
1612324800,3
1612328400,5
1612332000,6
1612335600,1
1612339200,0
1612342800,1
1612346400,1
1612350000,0
1612353600,0
1612357200,2
1612360800,3
1612364400,2
1612368000,0
1612371600,0
1612375200,0
1612378800,6
1612382400,2
1612386000,2
1612389600,0
1612393200,6
1612396800,5
1612400400,0
1612404000,0
1612407600,0
1612411200,2
1612414800,0
1612418400,1
1612422000,1
1612425600,0
1612429200,0
1612432800,0
1612436400,0
1612440000,1
1612443600,2
1612447200,2
1612450800,0
1612454400,0
1612458000,7
1612461600,11
1612465200,6
1612468800,1
1612472400,0
1612476000,6
1612479600,3
1612483200,0
1612486800,0
1612490400,0
1612494000,2
1612497600,5
1612501200,3
1612504800,10
1612508400,4
1612512000,0
1612515600,3
1612519200,2
1612522800,3
1612526400,0
1612530000,1
1612533600,1
1612537200,4
1612540800,9
1612544400,0
1612548000,0
1612551600,0
1612555200,0
1612558800,0
1612562400,1
1612566000,2
1612569600,1
1612573200,5
1612576800,5
1612580400,5
1612584000,2
1612587600,4
1612591200,1
1612594800,0
1612598400,0
1612602000,2
1612605600,0
1612609200,0
1612612800,0
1612616400,0
1612620000,0
1612623600,0
1612627200,0
1612630800,0
1612634400,0
1612638000,1
1612641600,9
1612645200,0
1612648800,1
1612652400,0
1612656000,0
1612659600,0
1612663200,1
1612666800,0
1612670400,4
1612674000,0
1612677600,0
1612681200,4
1612684800,2
1612688400,4
1612692000,1
1612695600,0
1612699200,0
1612702800,1
1612706400,2
1612710000,0
1612713600,1
1612717200,1
1612720800,1
1612724400,0
1612728000,0
1612731600,0
1612735200,1
1612738800,0
1612742400,1
1612746000,2
1612749600,3
1612753200,0
1612756800,2
1612760400,1
1612764000,1
1612767600,24
1612771200,19
1612774800,4
1612778400,3
1612782000,5
1612785600,5
1612789200,1
1612792800,0
1612796400,4
1612800000,4
1612803600,3
1612807200,19
1612810800,4
1612814400,18
1612818000,49
1612821600,17
1612825200,18
1612828800,8
1612832400,2
1612836000,2
1612839600,8
1612843200,8
1612846800,0
1612850400,0
1612854000,1
1612857600,1
1612861200,10
1612864800,5
1612868400,2
1612872000,14
1612875600,5
1612879200,2
1612882800,4
1612886400,4
1612890000,9
1612893600,4
1612897200,16
1612900800,12
1612904400,1
1612908000,1
1612911600,0
1612915200,1
1612918800,7
1612922400,2
1612926000,4
1612929600,0
1612933200,0
1612936800,5
1612940400,5
1612944000,3
1612947600,0
1612951200,0
1612954800,3
1612958400,0
1612962000,2
1612965600,0
1612969200,4
1612972800,2
1612976400,6
1612980000,5
1612983600,1
1612987200,0
1612990800,2
1612994400,0
1612998000,4
1613001600,3
1613005200,0
1613008800,1
1613012400,3
1613016000,24
1613019600,43
1613023200,5
1613026800,5
1613030400,16
1613034000,6
1613037600,6
1613041200,8
1613044800,17
1613048400,20
1613052000,3
1613055600,5
1613059200,6
1613062800,15
1613066400,4
1613070000,5
1613073600,6
1613077200,7
1613080800,3
1613084400,6
1613088000,1
1613091600,1
1613095200,0
1613098800,1
1613102400,3
1613106000,7
1613109600,3
1613113200,0
1613116800,19
1613120400,7
1613124000,17
1613127600,4
1613131200,3
