date,count
1612134000,3
1612137600,3
1612141200,3
1612144800,2
1612148400,0
1612152000,0
1612155600,2
1612159200,3
1612162800,0
1612166400,0
1612170000,0
1612173600,0
1612177200,2
1612180800,6
1612184400,0
1612188000,2
1612191600,2
1612195200,1
1612198800,6
1612202400,6
1612206000,1
1612209600,5
1612213200,14
1612216800,11
1612220400,1
1612224000,0
1612227600,9
1612231200,0
1612234800,2
1612238400,46
1612242000,1
1612245600,10
1612249200,3
1612252800,1
1612256400,3
1612260000,7
1612263600,0
1612267200,0
1612270800,1
1612274400,6
1612278000,6
1612281600,7
1612285200,11
1612288800,3
1612292400,6
1612296000,5
1612299600,18
1612303200,7
1612306800,14
1612310400,16
1612314000,5
1612317600,5
1612321200,10
1612324800,14
1612328400,23
1612332000,14
1612335600,13
1612339200,15
1612342800,1
1612346400,3
1612350000,1
1612353600,6
1612357200,8
1612360800,3
1612364400,10
1612368000,5
1612371600,7
1612375200,1
1612378800,7
1612382400,3
1612386000,2
1612389600,16
1612393200,8
1612396800,18
1612400400,7
1612404000,10
1612407600,4
1612411200,21
1612414800,15
1612418400,3
1612422000,1
1612425600,2
1612429200,15
1612432800,0
1612436400,5
1612440000,1
1612443600,4
1612447200,3
1612450800,1
1612454400,4
1612458000,3
1612461600,3
1612465200,2
1612468800,3
1612472400,9
1612476000,4
1612479600,11
1612483200,1
1612486800,0
1612490400,4
1612494000,0
1612497600,18
1612501200,3
1612504800,2
1612508400,9
1612512000,23
1612515600,14
1612519200,23
1612522800,4
1612526400,0
1612530000,1
1612533600,8
1612537200,9
1612540800,5
1612544400,43
1612548000,13
1612551600,2
1612555200,4
1612558800,2
1612562400,7
1612566000,10
1612569600,9
1612573200,12
1612576800,24
1612580400,15
1612584000,7
1612587600,7
1612591200,3
1612594800,1
1612598400,0
1612602000,5
1612605600,1
1612609200,5
1612612800,1
1612616400,6
1612620000,3
1612623600,18
1612627200,0
1612630800,3
1612634400,0
1612638000,2
1612641600,1
1612645200,16
1612648800,4
1612652400,4
1612656000,2
1612659600,0
1612663200,2
1612666800,0
1612670400,2
1612674000,4
1612677600,0
1612681200,0
1612684800,6
1612688400,1
1612692000,0
1612695600,4
1612699200,3
1612702800,5
1612706400,4
1612710000,7
1612713600,1
1612717200,7
1612720800,3
1612724400,3
1612728000,9
1612731600,1
1612735200,0
1612738800,1
1612742400,0
1612746000,1
1612749600,2
1612753200,4
1612756800,11
1612760400,8
1612764000,4
1612767600,5
1612771200,13
1612774800,3
1612778400,0
1612782000,4
1612785600,3
1612789200,10
1612792800,4
1612796400,3
1612800000,2
1612803600,2
1612807200,8
1612810800,4
1612814400,3
1612818000,11
1612821600,8
1612825200,6
1612828800,4
1612832400,1
1612836000,0
1612839600,8
1612843200,17
1612846800,1
1612850400,2
1612854000,3
1612857600,2
1612861200,2
1612864800,1
1612868400,3
1612872000,1
1612875600,3
1612879200,2
1612882800,6
1612886400,3
1612890000,2
1612893600,8
1612897200,4
1612900800,5
1612904400,11
1612908000,7
1612911600,15
1612915200,20
1612918800,13
1612922400,30
1612926000,52
1612929600,7
1612933200,12
1612936800,2
1612940400,15
1612944000,8
1612947600,5
1612951200,7
1612954800,9
1612958400,2
1612962000,5
1612965600,4
1612969200,10
1612972800,1
1612976400,1
1612980000,12
1612983600,6
1612987200,4
1612990800,0
1612994400,6
1612998000,9
1613001600,3
1613005200,4
1613008800,1
1613012400,3
1613016000,5
1613019600,3
1613023200,3
1613026800,1
1613030400,10
1613034000,3
1613037600,0
1613041200,5
1613044800,0
1613048400,1
1613052000,0
1613055600,0
1613059200,5
1613062800,9
1613066400,2
1613070000,9
1613073600,3
1613077200,30
1613080800,14
1613084400,10
1613088000,0
1613091600,2
1613095200,2
1613098800,2
1613102400,3
1613106000,2
1613109600,1
1613113200,1
1613116800,8
1613120400,4
1613124000,2
1613127600,0
1613131200,1
1613134800,3
1613138400,12
1613142000,13
1613145600,6
1613149200,9
1613152800,0
1613156400,9
1613160000,8
1613163600,2
1613167200,18
1613170800,16
1613174400,44
1613178000,41
1613181600,5
1613185200,18
1613188800,15
1613192400,18
1613196000,54
1613199600,13
1613203200,8
1613206800,10
1613210400,2
1613214000,10
1613217600,6
1613221200,5
1613224800,5
1613228400,17
1613232000,15
1613235600,46
1613239200,29
1613242800,49
1613246400,71
1613250000,25
1613253600,16
1613257200,35
1613260800,12
1613264400,13
1613268000,6
1613271600,1
1613275200,3
1613278800,8
1613282400,31
1613286000,19
1613289600,8
1613293200,2
1613296800,6
1613300400,2
1613304000,15
1613307600,5
1613311200,3
1613314800,25
1613318400,12
1613322000,11
1613325600,3
1613329200,6
1613332800,9
1613336400,8
1613340000,10
1613343600,3
1613347200,5
1613350800,13
1613354400,6
1613358000,12
1613361600,7
1613365200,5
1613368800,6
1613372400,14
1613376000,4
1613379600,0
1613383200,3
1613386800,4
1613390400,2
1613394000,2
1613397600,4
1613401200,7
1613404800,5
1613408400,17
1613412000,7
1613415600,2
1613419200,1
1613422800,4
1613426400,4
1613430000,4
1613433600,5
1613437200,3
1613440800,9
1613444400,11
1613448000,6
1613451600,2
1613455200,13
1613458800,1
1613462400,9
1613466000,9
1613469600,5
1613473200,3
1613476800,10
1613480400,12
1613484000,7
1613487600,0
1613491200,3
1613494800,2
1613498400,8
1613502000,5
1613505600,10
1613509200,2
1613512800,7
1613516400,5
1613520000,2
1613523600,1
1613527200,2
1613530800,8
1613534400,9
1613538000,4
1613541600,5
1613545200,18
1613548800,10
1613552400,5
1613556000,3
1613559600,12
1613563200,7
1613566800,4
1613570400,24
1613574000,9
1613577600,25
1613581200,7
1613584800,7
1613588400,10
1613592000,6
1613595600,17
1613599200,8
1613602800,9
1613606400,15
1613610000,16
1613613600,2
1613617200,4
1613620800,2
1613624400,5
1613628000,6
1613631600,7
1613635200,16
1613638800,5
1613642400,6
1613646000,5
1613649600,4
1613653200,2
1613656800,1
1613660400,2
1613664000,8
1613667600,4
1613671200,0
1613674800,6
1613678400,1
1613682000,2
1613685600,2
1613689200,3
1613692800,0
1613696400,1
1613700000,2
1613703600,6
1613707200,2
1613710800,1
1613714400,4
1613718000,8
1613721600,6
1613725200,1
1613728800,4
1613732400,0
1613736000,2
1613739600,2
1613743200,0
1613746800,3
1613750400,4
1613754000,3
1613757600,10
1613761200,6
1613764800,3
1613768400,20
1613772000,0
1613775600,6
1613779200,3
1613782800,2
1613786400,28
1613790000,16
1613793600,4
1613797200,14
1613800800,11
1613804400,2
1613808000,7
1613811600,1
1613815200,4
1613818800,1
1613822400,4
1613826000,4
1613829600,7
1613833200,9
1613836800,3
1613840400,0
1613844000,6
1613847600,14
1613851200,3
1613854800,0
1613858400,10
1613862000,5
1613865600,2
1613869200,1
1613872800,7
1613876400,5
1613880000,4
1613883600,10
1613887200,5
1613890800,3
1613894400,18
1613898000,1
1613901600,4
1613905200,0
1613908800,3
1613912400,12
1613916000,12
1613919600,6
1613923200,12
1613926800,11
1613930400,4
1613934000,5
1613937600,5
1613941200,10
1613944800,0
1613948400,0
1613952000,3
1613955600,5
1613959200,9
1613962800,3
1613966400,11
1613970000,4
1613973600,1
1613977200,12
1613980800,6
1613984400,13
1613988000,4
1613991600,8
1613995200,2
1613998800,4
1614002400,14
1614006000,10
1614009600,2
1614013200,19
1614016800,11
1614020400,6
1614024000,6
1614027600,10
1614031200,3
1614034800,5
1614038400,11
1614042000,13
1614045600,3
1614049200,26
1614052800,11
1614056400,12
1614060000,5
1614063600,9
1614067200,1
1614070800,6
1614074400,0
1614078000,3
1614081600,8
1614085200,3
1614088800,1
1614092400,10
1614096000,9
1614099600,14
1614103200,12
1614106800,4
1614110400,7
1614114000,7
1614117600,2
1614121200,13
1614124800,11
1614128400,0
1614132000,5
1614135600,12
1614139200,7
1614142800,2
1614146400,0
1614150000,4
1614153600,7
1614157200,5
1614160800,5
1614164400,4
1614168000,12
1614171600,6
1614175200,2
1614178800,2
1614182400,13
1614186000,12
1614189600,1
1614193200,5
1614196800,12
1614200400,3
1614204000,4
1614207600,10
1614211200,3
1614214800,5
1614218400,14
1614222000,0
1614225600,6
1614229200,4
1614232800,3
1614236400,5
1614240000,7
1614243600,9
1614247200,16
1614250800,26
1614254400,43
1614258000,17
1614261600,9
1614265200,7
1614268800,4
1614272400,6
1614276000,9
1614279600,8
1614283200,1
1614286800,16
1614290400,7
1614294000,8
1614297600,6
1614301200,7
1614304800,3
1614308400,2
1614312000,2
1614315600,1
1614319200,2
1614322800,1
1614326400,2
1614330000,0
1614333600,8
1614337200,6
1614340800,3
1614344400,0
1614348000,6
1614351600,9
1614355200,5
1614358800,7
1614362400,2
1614366000,14
1614369600,13
1614373200,1
1614376800,1
1614380400,2
1614384000,6
1614387600,1
1614391200,4
1614394800,2
1614398400,1
1614402000,4
1614405600,13
1614409200,2
1614412800,0
1614416400,0
1614420000,3
1614423600,10
1614427200,12
1614430800,12
1614434400,1
1614438000,4
1614441600,3
1614445200,15
1614448800,3
1614452400,5
1614456000,0
1614459600,3
1614463200,2
1614466800,2
1614470400,15
1614474000,0
1614477600,2
1614481200,8
1614484800,8
1614488400,6
1614492000,8
1614495600,1
1614499200,5
1614502800,7
1614506400,9
1614510000,1
1614513600,8
1614517200,7
1614520800,1
1614524400,4
1614528000,2
1614531600,34
1614535200,3
1614538800,7
1614542400,45
1614546000,12
1614549600,7
1614553200,5
1614556800,4
1614560400,5
1614564000,8
1614567600,3
1614571200,3
1614574800,0
1614578400,0
1614582000,2
1614585600,0
1614589200,5
