date,count
1612134000,2
1612137600,10
1612141200,0
1612144800,0
1612148400,0
1612152000,4
1612155600,2
1612159200,0
1612162800,2
1612166400,0
1612170000,4
1612173600,4
1612177200,2
1612180800,0
1612184400,12
1612188000,2
1612191600,0
1612195200,0
1612198800,6
1612202400,22
1612206000,8
1612209600,10
1612213200,8
1612216800,2
1612220400,2
1612224000,2
1612227600,20
1612231200,2
1612234800,6
1612238400,4
1612242000,2
1612245600,10
1612249200,0
1612252800,2
1612256400,2
1612260000,2
1612263600,2
1612267200,0
1612270800,0
1612274400,2
1612278000,0
1612281600,0
1612285200,0
1612288800,6
1612292400,2
1612296000,0
1612299600,0
1612303200,0
1612306800,0
1612310400,0
1612314000,4
1612317600,4
1612321200,4
1612324800,0
1612328400,6
1612332000,4
1612335600,0
1612339200,0
1612342800,4
1612346400,2
1612350000,0
1612353600,0
1612357200,0
1612360800,2
1612364400,2
1612368000,6
1612371600,10
1612375200,0
1612378800,6
1612382400,0
1612386000,8
1612389600,10
1612393200,6
1612396800,0
1612400400,2
1612404000,6
1612407600,16
1612411200,12
1612414800,2
1612418400,10
1612422000,0
1612425600,0
1612429200,0
1612432800,8
1612436400,2
1612440000,0
1612443600,2
1612447200,0
1612450800,0
1612454400,10
1612458000,0
1612461600,2
1612465200,2
1612468800,2
1612472400,2
1612476000,0
1612479600,14
1612483200,2
1612486800,10
1612490400,8
1612494000,2
1612497600,6
1612501200,0
1612504800,0
1612508400,6
1612512000,2
1612515600,0
1612519200,2
1612522800,6
1612526400,0
1612530000,4
1612533600,2
1612537200,4
1612540800,12
1612544400,2
1612548000,0
1612551600,4
1612555200,6
1612558800,0
1612562400,0
1612566000,6
1612569600,2
1612573200,0
1612576800,6
1612580400,0
1612584000,2
1612587600,0
1612591200,2
1612594800,8
1612598400,0
1612602000,4
1612605600,4
1612609200,2
1612612800,6
1612616400,2
1612620000,2
1612623600,0
1612627200,2
1612630800,10
1612634400,10
1612638000,0
1612641600,14
1612645200,2
1612648800,0
1612652400,2
1612656000,8
1612659600,0
1612663200,6
1612666800,2
1612670400,6
1612674000,4
1612677600,0
1612681200,0
1612684800,0
1612688400,2
1612692000,0
1612695600,0
1612699200,0
1612702800,0
1612706400,0
1612710000,0
1612713600,4
1612717200,2
1612720800,14
1612724400,8
1612728000,0
1612731600,6
1612735200,0
1612738800,2
1612742400,2
1612746000,2
1612749600,0
1612753200,4
1612756800,0
1612760400,0
1612764000,0
1612767600,2
1612771200,0
1612774800,0
1612778400,0
1612782000,2
1612785600,2
1612789200,4
1612792800,0
1612796400,4
1612800000,6
1612803600,2
1612807200,2
1612810800,2
1612814400,0
1612818000,6
1612821600,0
1612825200,2
1612828800,0
1612832400,2
1612836000,0
1612839600,2
1612843200,0
1612846800,4
1612850400,0
1612854000,0
1612857600,0
1612861200,2
1612864800,0
1612868400,0
1612872000,0
1612875600,0
1612879200,0
1612882800,0
1612886400,2
1612890000,0
1612893600,0
1612897200,2
1612900800,0
1612904400,2
1612908000,4
1612911600,0
1612915200,2
1612918800,2
1612922400,0
1612926000,0
1612929600,0
1612933200,2
1612936800,0
1612940400,4
1612944000,0
1612947600,2
1612951200,0
1612954800,0
1612958400,0
1612962000,0
1612965600,0
1612969200,0
1612972800,0
1612976400,0
1612980000,0
1612983600,0
1612987200,2
1612990800,0
1612994400,0
1612998000,0
1613001600,2
1613005200,2
1613008800,0
1613012400,2
1613016000,0
1613019600,4
1613023200,4
1613026800,4
1613030400,14
1613034000,0
1613037600,0
1613041200,0
1613044800,0
1613048400,0
1613052000,0
1613055600,0
1613059200,6
1613062800,0
1613066400,2
1613070000,12
1613073600,6
1613077200,10
1613080800,14
1613084400,4
1613088000,0
1613091600,8
1613095200,4
1613098800,4
1613102400,2
1613106000,0
1613109600,0
1613113200,4
1613116800,2
1613120400,0
1613124000,0
1613127600,0
1613131200,0
1613134800,2
1613138400,2
1613142000,0
1613145600,0
1613149200,0
1613152800,2
1613156400,0
1613160000,2
1613163600,0
1613167200,0
1613170800,0
1613174400,2
1613178000,0
1613181600,2
1613185200,0
1613188800,0
1613192400,0
1613196000,0
1613199600,0
1613203200,0
1613206800,0
1613210400,0
1613214000,0
1613217600,2
1613221200,0
1613224800,0
1613228400,0
1613232000,2
1613235600,0
1613239200,0
1613242800,0
1613246400,0
1613250000,0
1613253600,2
1613257200,4
1613260800,2
1613264400,6
1613268000,0
1613271600,0
1613275200,4
1613278800,0
1613282400,4
1613286000,0
1613289600,2
1613293200,0
1613296800,2
1613300400,0
1613304000,2
1613307600,4
1613311200,0
1613314800,0
1613318400,0
1613322000,2
1613325600,0
1613329200,0
1613332800,0
1613336400,4
1613340000,4
1613343600,0
1613347200,2
1613350800,2
1613354400,0
1613358000,0
1613361600,0
1613365200,0
1613368800,0
1613372400,4
1613376000,0
1613379600,0
1613383200,2
1613386800,2
1613390400,0
1613394000,4
1613397600,0
1613401200,0
1613404800,2
1613408400,0
1613412000,0
1613415600,4
1613419200,2
1613422800,2
1613426400,2
1613430000,0
1613433600,0
1613437200,2
1613440800,0
1613444400,0
1613448000,0
1613451600,0
1613455200,0
1613458800,0
1613462400,4
1613466000,8
1613469600,2
1613473200,0
1613476800,0
1613480400,2
1613484000,2
1613487600,0
1613491200,0
1613494800,0
1613498400,6
1613502000,0
1613505600,0
1613509200,2
1613512800,2
1613516400,2
1613520000,10
1613523600,0
1613527200,0
1613530800,0
1613534400,2
1613538000,2
1613541600,4
1613545200,4
1613548800,2
1613552400,0
1613556000,2
1613559600,0
1613563200,2
1613566800,0
1613570400,0
1613574000,0
1613577600,0
1613581200,0
1613584800,0
1613588400,0
1613592000,0
1613595600,0
1613599200,0
1613602800,0
1613606400,0
1613610000,0
1613613600,2
1613617200,0
1613620800,0
1613624400,0
1613628000,0
1613631600,0
1613635200,0
1613638800,0
1613642400,0
1613646000,0
1613649600,0
1613653200,0
1613656800,4
1613660400,2
1613664000,0
1613667600,0
1613671200,2
1613674800,0
1613678400,0
1613682000,4
1613685600,0
1613689200,0
1613692800,0
1613696400,2
1613700000,0
1613703600,2
1613707200,0
1613710800,0
1613714400,4
1613718000,2
1613721600,0
1613725200,0
1613728800,0
1613732400,0
1613736000,0
1613739600,0
1613743200,0
1613746800,2
1613750400,2
1613754000,2
1613757600,2
1613761200,2
1613764800,0
1613768400,6
1613772000,0
1613775600,8
1613779200,14
1613782800,0
1613786400,2
1613790000,0
1613793600,0
1613797200,0
1613800800,0
1613804400,4
1613808000,0
1613811600,0
1613815200,0
1613818800,0
1613822400,0
1613826000,0
1613829600,2
1613833200,2
1613836800,0
1613840400,4
1613844000,0
1613847600,0
1613851200,12
1613854800,0
1613858400,2
1613862000,2
1613865600,0
1613869200,0
1613872800,0
1613876400,0
1613880000,0
1613883600,0
1613887200,0
1613890800,0
1613894400,0
1613898000,2
1613901600,0
1613905200,0
1613908800,0
1613912400,0
1613916000,0
1613919600,0
1613923200,6
1613926800,2
1613930400,0
1613934000,0
1613937600,0
1613941200,0
1613944800,0
1613948400,0
1613952000,0
1613955600,0
1613959200,0
1613962800,4
1613966400,0
1613970000,0
1613973600,0
1613977200,0
1613980800,0
1613984400,0
1613988000,0
1613991600,0
1613995200,2
1613998800,0
1614002400,2
1614006000,0
1614009600,0
1614013200,0
1614016800,0
1614020400,0
1614024000,0
1614027600,0
1614031200,0
1614034800,0
1614038400,8
1614042000,0
1614045600,0
1614049200,2
1614052800,0
1614056400,0
1614060000,0
1614063600,0
1614067200,0
1614070800,2
1614074400,2
1614078000,0
1614081600,0
1614085200,0
1614088800,0
1614092400,0
1614096000,0
1614099600,2
1614103200,0
1614106800,0
1614110400,0
1614114000,0
1614117600,0
1614121200,2
1614124800,0
1614128400,2
1614132000,0
1614135600,0
1614139200,0
1614142800,0
1614146400,0
1614150000,0
1614153600,0
1614157200,0
1614160800,0
1614164400,0
1614168000,0
1614171600,0
1614175200,0
1614178800,0
1614182400,2
1614186000,0
1614189600,0
1614193200,0
1614196800,2
1614200400,2
1614204000,0
1614207600,0
1614211200,0
1614214800,2
1614218400,0
1614222000,0
1614225600,0
1614229200,0
1614232800,0
1614236400,0
1614240000,0
1614243600,0
1614247200,0
1614250800,0
1614254400,0
1614258000,0
1614261600,0
1614265200,0
1614268800,0
1614272400,0
1614276000,0
1614279600,0
1614283200,0
1614286800,0
1614290400,0
1614294000,0
1614297600,0
1614301200,2
1614304800,0
1614308400,0
1614312000,0
1614315600,0
1614319200,0
1614322800,0
1614326400,0
1614330000,0
1614333600,0
1614337200,0
1614340800,0
1614344400,0
1614348000,0
1614351600,2
1614355200,0
1614358800,0
1614362400,6
1614366000,0
1614369600,0
1614373200,4
1614376800,2
1614380400,2
1614384000,0
1614387600,0
1614391200,0
1614394800,2
1614398400,0
1614402000,0
1614405600,0
1614409200,0
1614412800,0
1614416400,0
1614420000,0
1614423600,2
1614427200,0
1614430800,0
1614434400,0
1614438000,0
1614441600,0
1614445200,0
1614448800,2
1614452400,0
1614456000,0
1614459600,2
1614463200,0
1614466800,0
1614470400,0
1614474000,0
1614477600,0
1614481200,0
1614484800,0
1614488400,2
1614492000,0
1614495600,6
1614499200,0
1614502800,0
1614506400,0
1614510000,2
1614513600,0
1614517200,4
1614520800,0
1614524400,0
1614528000,0
1614531600,0
1614535200,0
1614538800,0
1614542400,0
1614546000,0
1614549600,0
1614553200,0
1614556800,0
