date,count
1612134000,24
1612137600,7
1612141200,10
1612144800,1
1612148400,1
1612152000,0
1612155600,4
1612159200,8
1612162800,9
1612166400,0
1612170000,8
1612173600,7
1612177200,1
1612180800,1
1612184400,3
1612188000,5
1612191600,3
1612195200,3
1612198800,13
1612202400,71
1612206000,56
1612209600,3
1612213200,3
1612216800,32
1612220400,9
1612224000,5
1612227600,2
1612231200,0
1612234800,3
1612238400,12
1612242000,3
1612245600,0
1612249200,1
1612252800,1
1612256400,1
1612260000,0
1612263600,0
1612267200,7
1612270800,4
1612274400,1
1612278000,0
1612281600,1
1612285200,1
1612288800,0
1612292400,0
1612296000,0
1612299600,3
1612303200,1
1612306800,0
1612310400,3
1612314000,1
1612317600,4
1612321200,0
1612324800,1
1612328400,3
1612332000,4
1612335600,4
1612339200,0
1612342800,0
1612346400,0
1612350000,0
1612353600,1
1612357200,3
1612360800,4
1612364400,18
1612368000,1
1612371600,0
1612375200,0
1612378800,2
1612382400,5
1612386000,0
1612389600,2
1612393200,3
1612396800,0
1612400400,2
1612404000,2
1612407600,1
1612411200,3
1612414800,0
1612418400,0
1612422000,1
1612425600,0
1612429200,0
1612432800,1
1612436400,1
1612440000,3
1612443600,0
1612447200,3
1612450800,0
1612454400,1
1612458000,1
1612461600,1
1612465200,0
1612468800,0
1612472400,1
1612476000,0
1612479600,0
1612483200,0
1612486800,2
1612490400,0
1612494000,0
1612497600,1
1612501200,2
1612504800,2
1612508400,8
1612512000,11
1612515600,13
1612519200,5
1612522800,5
1612526400,0
1612530000,1
1612533600,5
1612537200,17
1612540800,10
1612544400,5
1612548000,9
1612551600,11
1612555200,11
1612558800,6
1612562400,10
1612566000,14
1612569600,6
1612573200,3
1612576800,2
1612580400,3
1612584000,7
1612587600,6
1612591200,3
1612594800,0
1612598400,14
1612602000,17
1612605600,2
1612609200,5
1612612800,1
1612616400,18
1612620000,2
1612623600,15
1612627200,1
1612630800,8
1612634400,4
1612638000,3
1612641600,3
1612645200,1
1612648800,3
1612652400,6
1612656000,5
1612659600,2
1612663200,0
1612666800,4
1612670400,4
1612674000,1
1612677600,0
1612681200,0
1612684800,0
1612688400,3
1612692000,1
1612695600,0
1612699200,0
1612702800,1
1612706400,2
1612710000,1
1612713600,2
1612717200,3
1612720800,6
1612724400,3
1612728000,5
1612731600,0
1612735200,2
1612738800,3
1612742400,2
1612746000,2
1612749600,0
1612753200,5
1612756800,7
1612760400,4
1612764000,1
1612767600,3
1612771200,1
1612774800,1
1612778400,0
1612782000,1
1612785600,3
1612789200,1
1612792800,4
1612796400,3
1612800000,1
1612803600,1
1612807200,0
1612810800,3
1612814400,25
1612818000,11
1612821600,11
1612825200,3
1612828800,0
1612832400,0
1612836000,5
1612839600,8
1612843200,9
1612846800,40
1612850400,19
1612854000,12
