date,count
1612134000,26
1612137600,59
1612141200,56
1612144800,39
1612148400,32
1612152000,20
1612155600,24
1612159200,30
1612162800,23
1612166400,16
1612170000,70
1612173600,14
1612177200,21
1612180800,31
1612184400,23
1612188000,31
1612191600,21
1612195200,40
1612198800,33
1612202400,50
1612206000,43
1612209600,43
1612213200,30
1612216800,18
1612220400,18
1612224000,34
1612227600,32
1612231200,52
1612234800,22
1612238400,30
1612242000,53
1612245600,36
1612249200,17
1612252800,29
1612256400,80
1612260000,45
1612263600,26
1612267200,28
1612270800,25
1612274400,24
1612278000,32
1612281600,52
1612285200,66
1612288800,38
1612292400,43
1612296000,47
1612299600,25
1612303200,39
1612306800,33
1612310400,96
1612314000,101
1612317600,39
1612321200,52
1612324800,42
1612328400,43
1612332000,32
1612335600,35
1612339200,48
1612342800,28
1612346400,34
1612350000,36
1612353600,34
1612357200,30
1612360800,22
1612364400,41
1612368000,81
1612371600,49
1612375200,43
1612378800,51
1612382400,41
1612386000,44
1612389600,30
1612393200,41
1612396800,46
1612400400,44
1612404000,14
1612407600,22
1612411200,38
1612414800,27
1612418400,30
1612422000,28
1612425600,32
1612429200,68
1612432800,28
1612436400,13
1612440000,18
1612443600,18
1612447200,32
1612450800,71
1612454400,20
1612458000,24
1612461600,31
1612465200,13
1612468800,24
1612472400,18
1612476000,9
1612479600,22
1612483200,22
1612486800,9
1612490400,26
1612494000,15
1612497600,35
1612501200,17
1612504800,18
1612508400,20
1612512000,17
1612515600,10
1612519200,51
1612522800,16
1612526400,17
1612530000,15
1612533600,17
1612537200,35
1612540800,17
1612544400,25
1612548000,22
1612551600,16
1612555200,27
1612558800,37
1612562400,33
1612566000,33
1612569600,42
1612573200,121
1612576800,91
1612580400,108
1612584000,23
1612587600,27
1612591200,41
1612594800,46
1612598400,21
1612602000,16
1612605600,48
1612609200,121
1612612800,65
1612616400,53
1612620000,68
1612623600,102
1612627200,82
1612630800,42
1612634400,40
1612638000,21
1612641600,36
1612645200,50
1612648800,32
1612652400,26
1612656000,30
1612659600,26
1612663200,68
1612666800,43
1612670400,70
1612674000,96
1612677600,41
1612681200,37
1612684800,30
1612688400,30
1612692000,18
1612695600,16
1612699200,10
1612702800,37
1612706400,28
1612710000,71
1612713600,49
1612717200,40
1612720800,36
1612724400,18
1612728000,45
1612731600,21
1612735200,45
1612738800,35
1612742400,15
1612746000,12
1612749600,29
1612753200,14
1612756800,24
1612760400,8
1612764000,39
1612767600,13
1612771200,17
1612774800,18
1612778400,13
1612782000,12
1612785600,134
