date,count
1612134000,226
1612137600,192
1612141200,138
1612144800,96
1612148400,460
1612152000,438
1612155600,256
1612159200,286
1612162800,222
1612166400,378
1612170000,310
1612173600,456
1612177200,920
1612180800,772
1612184400,830
1612188000,384
1612191600,176
1612195200,70
1612198800,186
1612202400,156
1612206000,60
1612209600,74
1612213200,58
1612216800,100
1612220400,86
1612224000,68
1612227600,70
1612231200,44
1612234800,28
1612238400,78
1612242000,20
1612245600,28
1612249200,16
1612252800,34
1612256400,68
1612260000,38
1612263600,34
1612267200,24
1612270800,52
1612274400,46
1612278000,12
1612281600,32
1612285200,56
1612288800,22
1612292400,36
1612296000,32
1612299600,16
1612303200,28
1612306800,34
1612310400,84
1612314000,14
1612317600,38
1612321200,46
1612324800,42
1612328400,14
1612332000,14
1612335600,12
1612339200,34
1612342800,12
1612346400,22
1612350000,14
1612353600,38
1612357200,16
1612360800,24
1612364400,22
1612368000,126
1612371600,36
1612375200,38
1612378800,10
1612382400,16
1612386000,36
1612389600,10
1612393200,24
1612396800,6
1612400400,16
1612404000,22
1612407600,6
1612411200,30
1612414800,68
1612418400,10
1612422000,8
1612425600,6
1612429200,22
1612432800,14
1612436400,10
1612440000,4
1612443600,30
1612447200,72
1612450800,18
1612454400,30
1612458000,34
1612461600,48
1612465200,40
1612468800,26
1612472400,102
1612476000,104
1612479600,26
1612483200,38
1612486800,16
1612490400,30
1612494000,10
1612497600,28
1612501200,26
1612504800,22
1612508400,58
1612512000,20
1612515600,8
1612519200,18
1612522800,12
1612526400,8
1612530000,8
1612533600,10
1612537200,14
1612540800,22
1612544400,16
1612548000,12
1612551600,22
1612555200,14
1612558800,24
1612562400,6
1612566000,4
1612569600,24
1612573200,2
1612576800,18
1612580400,6
1612584000,8
1612587600,10
1612591200,2
1612594800,4
1612598400,12
1612602000,14
1612605600,22
1612609200,6
1612612800,18
1612616400,10
1612620000,14
1612623600,14
1612627200,28
1612630800,16
1612634400,16
1612638000,8
1612641600,32
1612645200,34
1612648800,18
1612652400,22
1612656000,14
1612659600,26
1612663200,20
1612666800,22
1612670400,18
1612674000,8
1612677600,4
1612681200,16
1612684800,8
1612688400,10
1612692000,12
1612695600,8
1612699200,0
1612702800,18
1612706400,18
1612710000,4
1612713600,50
1612717200,16
1612720800,12
1612724400,16
1612728000,22
1612731600,6
1612735200,4
1612738800,26
1612742400,40
1612746000,4
1612749600,6
1612753200,4
1612756800,10
1612760400,8
1612764000,10
1612767600,10
1612771200,4
1612774800,6
1612778400,6
1612782000,12
1612785600,2
1612789200,14
1612792800,36
1612796400,6
1612800000,34
1612803600,52
1612807200,58
1612810800,20
1612814400,38
1612818000,30
1612821600,2
1612825200,14
1612828800,10
1612832400,10
1612836000,8
1612839600,8
1612843200,30
1612846800,8
1612850400,2
1612854000,4
1612857600,74
1612861200,4
1612864800,4
1612868400,6
1612872000,10
1612875600,0
1612879200,12
1612882800,8
1612886400,20
1612890000,36
1612893600,2
1612897200,14
1612900800,6
1612904400,8
1612908000,108
1612911600,38
1612915200,20
1612918800,20
1612922400,16
1612926000,6
1612929600,2
1612933200,4
1612936800,2
1612940400,8
1612944000,110
1612947600,36
1612951200,10
1612954800,2
1612958400,18
1612962000,8
1612965600,24
1612969200,6
1612972800,12
1612976400,16
1612980000,30
1612983600,10
1612987200,4
1612990800,8
1612994400,28
1612998000,12
1613001600,12
1613005200,16
1613008800,18
1613012400,10
1613016000,18
1613019600,4
1613023200,0
1613026800,0
1613030400,16
1613034000,12
1613037600,2
1613041200,8
1613044800,2
1613048400,8
1613052000,20
1613055600,4
1613059200,48
1613062800,2
1613066400,4
1613070000,14
1613073600,30
1613077200,34
1613080800,4
1613084400,6
1613088000,18
1613091600,6
1613095200,48
1613098800,18
1613102400,16
1613106000,0
1613109600,2
1613113200,32
1613116800,16
1613120400,92
1613124000,36
1613127600,8
1613131200,20
1613134800,20
1613138400,10
1613142000,22
1613145600,2
1613149200,36
1613152800,18
1613156400,8
1613160000,20
1613163600,20
1613167200,4
1613170800,74
1613174400,108
1613178000,32
1613181600,24
1613185200,30
1613188800,14
1613192400,8
1613196000,16
1613199600,36
1613203200,32
1613206800,14
1613210400,36
1613214000,6
1613217600,2
1613221200,24
1613224800,10
1613228400,24
1613232000,40
1613235600,8
1613239200,22
1613242800,22
1613246400,14
1613250000,18
1613253600,6
1613257200,12
1613260800,4
1613264400,18
1613268000,14
1613271600,30
1613275200,28
1613278800,0
1613282400,22
1613286000,12
1613289600,16
1613293200,2
