date,market_cap
1612136099734,8688046.364211882
1612140008349,8545802.627901688
1612143601984,8505412.564070862
1612147094321,8479779.45894634
1612150844576,8420330.61365196
1612154341831,8304184.825613364
1612157899629,8375513.457033785
1612161394021,8428732.691922963
1612165011126,8366840.87883877
1612168654753,8262346.591395529
1612172346319,8261191.738884407
1612175810624,8240347.621348042
1612180063948,8149350.779258558
1612183112935,8038917.624357418
1612186593368,8104477.974641212
1612190216400,8103795.921302238
1612193838149,8152833.04897406
1612197393415,8156950.711038455
1612200920025,8147843.396221166
1612204580559,8289936.294415313
1612208187509,8229032.282726342
1612212022448,8239323.08946758
1612215375960,8251528.636960955
1612219039197,8186758.949199016
1612222506094,8335126.930705424
1612226302355,8213438.651756672
1612229847942,8302138.493847491
1612233438395,8374321.433101259
1612236868503,8384695.346660022
1612240600867,8320706.331936206
1612244269372,8554651.90491701
1612247852545,8582779.418096997
1612251370254,8560932.634680254
1612255066425,8674560.652510181
1612258446669,8651171.251822568
1612262289244,9015298.904221967
1612265861859,8791434.674038116
1612269505664,9022741.91930808
1612272993535,8962357.413284695
1612276637892,8876496.0500422
1612280346420,8797559.517179
1612283909188,8723937.527715899
1612287380262,8703082.307609007
1612291082378,8753354.433519777
1612294654664,8826103.009043211
1612298272285,8798693.336575769
1612301841406,8764752.086629588
1612305439325,8882011.364011675
1612308985658,8895267.376285665
1612312780438,9260630.697001329
1612316296441,9627651.973931275
1612319888526,9378952.8198487
1612323439602,9456328.959580757
1612327186865,9341242.630902937
1612330618423,9447691.01440825
1612334121722,9797288.427242663
1612337834212,9896003.483836878
1612341391569,10777042.11350581
1612345024864,10905612.756406603
1612348662542,10866601.089276409
1612352331458,11074377.250166625
1612355988311,10955398.243658287
1612359596734,10365226.646301063
1612363159496,9891645.607643584
1612367120339,9909189.854061136
1612370564548,9890566.958984582
1612373882710,9896846.965885999
1612377500607,9441421.855463985
1612381156700,9649912.368520334
1612384847235,9646430.354637772
1612388378710,9658835.317650124
1612391970684,9790083.158187244
1612395496898,10018021.906455616
1612399326070,9705013.483207216
1612402795999,9901752.28592618
1612406429647,9988173.293239584
1612410291711,9886254.21892501
1612413780747,9968380.232600695
1612417189379,9856129.791650854
1612420811044,9874625.973540964
1612424364889,9775726.90626689
1612428029983,9713409.22903793
1612432068420,9321405.019102722
1612435729472,9482962.03369144
1612438657727,9578848.614580184
1612442239486,9446349.532074168
1612445865494,9521550.42041921
1612449430208,9522974.177407656
1612453318466,9398308.227498183
1612456711703,9322007.939912861
1612460230664,9309018.119323649
1612463865442,9344761.23971122
1612467562307,9406059.003062973
1612471225847,9461188.12779177
1612474691669,9463800.402066728
1612478325033,9467667.247333443
1612481947286,9539910.048021328
1612485556461,9561223.34704944
1612489308448,10293586.256336765
1612492727985,10101924.718788158
1612496349710,9972371.88697437
1612500082936,10093118.592766019
1612503612909,10092751.860480182
1612507143617,10105979.735114802
1612510742906,9912670.980168369
1612514360269,10018736.749683015
1612517732447,10131556.050608145
1612521530689,10122992.302037766
1612525131399,10120239.126240494
1612528793501,10134172.501968348
1612532298998,10028675.676997656
1612535822529,10139207.866487006
1612539569980,10156245.369702606
1612543136411,10075659.64893094
1612546805148,10168042.979079712
1612550358863,10157530.724764913
1612553857845,10143521.745366724
1612557985152,10067924.972264964
1612561055465,10168559.826742318
1612564726454,10167571.744478056
1612568276894,10370677.452721491
1612571942801,10264904.617207544
1612575544668,10848890.933411142
1612579175888,10264171.42866267
1612582752890,10686279.716936445
1612586403446,10560222.413174694
1612590155380,10799197.47798081
1612593503875,10580931.191463035
1612597096794,10753745.893342948
1612600696836,10665200.988872146
1612604246795,10947947.467399662
1612607918932,10947991.59900967
1612611593490,10567652.731459444
1612615131920,10166972.179364873
1612618719199,10358238.08744494
1612622376368,10461788.899148181
1612626092007,10273824.501766426
1612629564836,10165846.2053924
1612633191084,10250192.718047556
1612636728251,10251954.214128675
1612640407840,10164778.5857418
1612644080566,10254258.572028896
1612647539856,10263488.91713358
1612651078957,10361230.81733427
1612654732637,10344042.269628655
1612658384621,10460829.853000002
1612661976107,10156019.815583684
1612665603541,9964882.785794163
1612669272008,10069307.404460736
1612672761074,10061221.08381935
1612676542694,10060977.893422171
1612679920945,9973903.855777416
1612683606915,9970999.721077356
1612687116416,9970417.10661401
1612690790726,9950621.467127893
1612694263667,9775507.114146013
1612697951584,9871080.98330169
1612701523544,9963964.931722892
1612705181319,9878734.734075028
1612708734604,9706594.188475564
1612712524579,9676582.002193438
1612715944209,9721700.428737598
1612719573076,9874142.591480091
1612723159541,9885912.153106669
1612726838720,9774656.154703848
1612730553574,9787317.465219183
1612733924430,9750095.405703973
1612737622288,9957541.373925535
1612741217594,9980328.179122265
1612744928187,9870975.327186363
1612748493044,9848873.305920197
1612752006609,9843949.62429373
1612755494425,9751742.36649251
1612759716528,9862027.700709967
1612762746921,9767932.410391945
1612766802414,9759734.81372594
1612769889003,9854377.995652243
1612773472733,9943741.626550505
1612777066707,9948033.063773783
1612780672760,9880193.693616347
1612784314439,9758240.670390941
1612787961854,10133018.034461673
1612791442239,9852771.208012067
1612795034208,9859523.845161434
1612798801526,9887228.400483651
1612802372479,9870080.885677584
1612805910129,9895237.911699379
1612809645496,9891445.032869253
1612813129821,9894952.686973069
1612816836409,9891337.326481808
1612820269985,9989053.226720156
1612823872839,9875886.565031044
1612827423450,10116389.377379797
1612831261402,9769855.01132892
1612835120597,9796658.591879347
1612838257327,9908099.518678257
1612841844810,10007818.9870167
1612845984008,9915119.161950244
1612849087096,9904914.391315768
