date,market_cap
1613525523573,7977203.669425058
1613529245894,7533536.0744901
1613532840188,7881802.748576505
1613536492729,8865975.464789305
1613538273132,8723036.153850647
1613542116279,8672440.956319727
1613545450940,9253232.205011426
1613549332473,9363206.636461653
1613552884734,9771192.23640817
1613556187312,10394127.27057107
1613559748397,10699217.957423704
1613563898667,11973360.548605252
1613567540834,11671291.7310931
1613572052493,9885846.856763743
1613575208255,10851292.037564548
1613578883990,9728917.975288434
1613582527430,8635886.301498756
1613586087797,8745041.323967135
1613589675575,9000572.463601695
1613593126475,10214548.138079774
1613596680229,9181588.933762586
1613599953674,9372795.674021088
1613603487143,9801389.866398428
1613607475697,10716514.273053981
1613611792195,10209426.182356821
1613615370690,9991335.972281784
1613618934165,10481870.405775089
1613622589947,9835433.866448242
1613624662287,9631054.117017
1613628102308,9672429.394019566
1613631758354,9842742.743729435
1613635524275,9371897.666003378
1613639446837,9227879.137834704
1613643204888,9071055.029178191
1613646476779,9212397.260152627
1613649967725,9421368.000705225
1613655177381,9278277.455623388
1613658843907,8692453.95870741
1613662483214,7936343.69832795
1613666188536,7713767.08768303
1613669679130,8248891.2767801825
1613672062693,8667414.537358379
1613675639085,9638284.161586655
1613679510007,9699189.50821333
1613682345555,9951030.664154226
1613685883819,9646526.358768685
1613689909805,10091968.898179412
1613693471470,9526431.47721265
1613697918696,8541884.955231216
1613700379396,8572229.23695376
1613703875368,8450778.050343404
1613707428598,8146949.390795321
1613711301564,7434891.589077721
1613714838055,7779275.321656502
1613718501451,8325285.847228024
1613722451002,7874198.126950012
1613725842191,7788016.77212471
1613729578900,7651598.303871436
1613733263685,7621784.551665104
1613736400602,7695254.245515416
1613741107530,7282120.043669631
1613743422665,6452773.7098129215
1613747205368,6595055.691307237
1613750938621,6870115.834478296
1613754455996,6864279.166287623
1613758045176,6788728.19455527
1613761657859,6226587.070977514
1613765256851,6078146.087986092
1613768837860,5807786.285519475
1613772511208,6441040.21507701
1613776064053,6565018.933424675
1613779702114,7129704.41359307
1613783461200,7188159.366631375
1613789912188,6683354.248496577
1613792696462,6687272.458056999
1613795335845,6373609.861739412
1613798951740,6525301.781162596
1613802505028,6568729.968001524
1613806023102,6635631.222347968
1613809592103,6561467.218209158
1613813213553,6281233.942646774
1613816889183,6258011.954915784
1613820504724,6001127.285337264
1613824068535,6145115.304982145
1613827682853,6138955.191627767
1613831202996,6240377.838004565
1613834943377,6324759.058068728
1613838458591,7038563.937944256
1613842086167,7424661.398878693
1613845706573,7975690.788392327
1613849216706,7353347.43982791
1613853447919,7843145.262029085
1613856548852,7607542.012439146
1613860048834,7717646.214964066
1613863704862,7512915.33884404
1613867478308,7103467.056570118
1613870891460,7601701.54244855
1613874515882,7200413.149614942
1613878109047,7147205.423935017
1613881602108,7250459.122184124
1613885329007,7228973.1543790335
1613888867483,7120566.764216228
1613892490635,7172308.308730285
1613896038205,7054511.675519451
1613899567887,7294368.816329838
1613903304542,7783917.198592856
1613906885423,7849839.284652748
1613910517850,7773913.611425619
1613914102787,8957202.75995814
1613917619791,9517490.259199945
1613921312220,8521790.542732202
1613924926172,8532862.456556078
1613928497057,7945726.846435729
1613932150134,7821388.878947478
1613935675791,8547050.374828763
1613939546025,8908344.719182443
1613942836082,9134329.549114695
1613946436946,9267720.324190974
1613950035249,9391134.77430376
1613953753107,9244822.11242433
1613957326382,9406857.920352144
1613960893663,9489920.82063132
1613964470810,9229575.513696546
1613968075092,8883901.361637114
1613971665463,8423413.961787298
1613975405206,8709433.339381907
1613978864030,8566088.27978493
1613983078160,8276521.993749741
1613985843351,9019705.041214747
1613990783162,7290388.574130282
1613993798541,8013446.965027879
1613996856365,7913663.429199963
1614000448786,7915445.647251734
1614004522301,8582537.980992066
1614008116120,7956074.879965527
1614009819085,8317989.706161519
1614013444205,8532881.63580869
1614017114423,8329763.428978019
