date,price
1612136338734,0.02465713384605146
1612140308234,0.023511727471663187
1612143892283,0.02405264635240947
1612145393336,0.02414916868411636
1612148753158,0.024044996988649654
1612152385705,0.023646333422625697
1612156150590,0.023546148901371577
1612159725350,0.024038058371771
1612162928934,0.023854913611203794
1612167486441,0.02441540789691771
1612171116028,0.023714669425981872
1612174671582,0.023767820802232224
1612178301864,0.023904400190260282
1612181951755,0.02382637598354685
1612186397101,0.02359554588378218
1612190330465,0.022930146232737283
1612193959413,0.02415732360188011
1612197519945,0.024474041048819895
1612201086017,0.024250810564903448
1612204711885,0.024128381533258348
1612208310296,0.02389749969497505
1612212264180,0.023882685053454648
1612215496273,0.02390275218237997
1612219144703,0.02356998149738969
1612222674921,0.023632793282057963
1612226502907,0.023710008746121808
1612227885258,0.023733687711221092
1612231722658,0.02353876138541026
1612235039690,0.024658195057831782
1612238560324,0.024552703815780525
1612242123004,0.024715914589606282
1612246364780,0.024824207048351768
1612249933360,0.02475359449851155
1612253083485,0.024858289951549265
1612256926746,0.024624743484180287
1612260702139,0.02441826538078274
1612263896312,0.024527645369434952
1612267286357,0.02419758986159778
1612272156097,0.025600254378453067
1612275764059,0.025154387360028688
1612279421750,0.024860878418048384
1612282993566,0.024440755864486595
1612286529053,0.024100956600360712
1612290190982,0.0242546300475058
1612293837356,0.024165309898999295
1612297446707,0.02397678270835022
1612300973606,0.0241393797213252
1612304594186,0.024371466405229296
1612308174150,0.02452970667535067
1612311896262,0.024540967969057092
1612315419038,0.02424870386653356
1612319054073,0.02446473960462983
1612322616596,0.024670338347305844
1612326196577,0.024537402503798343
1612329813334,0.02463930494301563
1612333342370,0.024697438480114058
1612336938954,0.02457321015169326
1612340549232,0.024447917373546024
1612344152157,0.024259746764703924
1612347847155,0.024301512726633098
1612351394409,0.024526965573638367
1612355100795,0.02448583131112313
1612358042968,0.02433813925801121
1612361131982,0.024525617592638358
1612365018089,0.024518637337894677
1612368172451,0.024511219761515983
1612371727055,0.024562774914191114
1612376124878,0.024582507238695903
1612379662359,0.02512024748546305
1612383407195,0.02494199363468155
1612386411566,0.024739561768632862
1612390331225,0.024557756102920023
1612394094184,0.02443123321761794
1612397822828,0.02481747436563854
1612401261374,0.024724160863491763
1612404914180,0.024601742480193308
1612408465610,0.024339237936716582
1612412265195,0.024146760488756427
1612415764351,0.02425954486934503
1612419341586,0.02456362700695125
1612422891648,0.024721763913070058
1612426516792,0.02480086060839121
1612430341394,0.026057467842436358
1612432979486,0.02601029212638437
1612436798832,0.025939036056726344
1612440340046,0.025612457983357814
1612445286326,0.026812373739315346
1612448888223,0.026896631376154077
1612451619189,0.025996396626824358
1612455226265,0.025955236698764355
1612458459806,0.02594146206398585
1612461636093,0.025724713475398796
1612465287451,0.02578604035022958
1612469184206,0.025723264414636862
1612473216807,0.02625341275651676
1612476825307,0.026112927438675288
1612480336561,0.02616560335767417
1612483845128,0.026019384579297915
1612488075826,0.026619447236299953
1612491557051,0.02688913486857009
1612495219970,0.02795480965152618
1612498793157,0.02806926794605161
1612502488685,0.02753794237657121
1612505284878,0.02729042285637314
1612509122827,0.027475898995433637
1612512698308,0.029982024315992863
1612516417597,0.03056069138430432
1612519377995,0.030059564822656423
1612523341665,0.029716939621717915
1612527141427,0.0306537523529509
1612531686106,0.029693171646735465
1612535265214,0.02942467992518615
1612538917346,0.029054406097630346
1612542553460,0.0294510218829778
1612546154858,0.028590284855121238
1612549767626,0.029343051763454742
1612553293136,0.029340012031560704
1612557213011,0.029553524788086902
1612560500586,0.029320343884933826
1612564158739,0.02956295263415124
1612567719293,0.029685184197028307
1612571378488,0.030166829077573367
1612574949646,0.029991981225344647
1612578554524,0.028526830854188213
1612582101942,0.02839598072126247
1612585776141,0.028262516366580073
1612589466401,0.02797435243294627
1612592936664,0.028342012627263418
1612596573352,0.02862250980266791
1612600087200,0.028744916693971428
1612603680129,0.029187251402778853
1612607339012,0.029591726812008536
1612610993050,0.02833928615487919
1612614547627,0.028398226859429093
1612618113391,0.028671667151007645
1612620467675,0.02871131818728879
1612624036826,0.02870318330339664
1612627991757,0.0284900339457131
1612631080415,0.028849235195051424
1612634701846,0.029045166948751838
1612638073674,0.02908171585919045
1612641679288,0.029162646914382383
1612645462219,0.029248551700646268
1612649065307,0.028938485706133093
1612652727193,0.0295626879937856
1612656403348,0.031084616946464364
1612660018180,0.032345476785458335
1612664640470,0.03075719205098878
1612668412319,0.03048220792832654
1612671894890,0.030384798459787875
1612675638445,0.029760673977312663
1612679023010,0.029920023634843227
1612682683491,0.03045697495389339
1612686254839,0.03067930854913945
1612688901746,0.030407829733310975
1612692524315,0.030745851373023807
1612696213833,0.03060941341658821
1612699788570,0.03021042229632902
1612703221699,0.030257518755936557
1612707887117,0.029586939968452873
1612711685166,0.029072637162809233
1612715177139,0.02836019490457732
1612718903163,0.029456534502512198
1612722494680,0.02972165666601908
1612726137223,0.029777299380870845
1612729760905,0.03050913642916977
1612733204912,0.0314109031381199
1612736898078,0.03092345543102685
1612740540021,0.031257968117185383
1612744248196,0.03250739006131961
1612747755504,0.03144739549245379
1612751016589,0.031670547346237345
1612753336572,0.03171848108985238
1612757407258,0.032543384591734906
1612760852681,0.03303353644588801
1612764044849,0.03313821592739639
1612767757545,0.03483846499988378
1612771782742,0.03461671219317593
1612775792728,0.03448469650296912
1612779071392,0.0342928468039603
1612782980726,0.0352483835864787
1612786537643,0.0353244923737136
1612790491058,0.034206170778919735
1612793237017,0.03480432710514091
1612796978341,0.035610709576263014
1612800432234,0.03508914841371522
1612804240019,0.03457148931511016
1612807458340,0.034120479270223346
1612811074715,0.03366527376001986
1612814982515,0.03420048757806156
1612818470357,0.03427478302502338
1612823062206,0.034170426103299324
1612826586592,0.03515071263347943
1612830423027,0.03531544481609584
1612834429534,0.03737500209040489
1612838575380,0.03693927300512603
1612842158366,0.03720569084711984
1612846286444,0.038080359453208604
1612849373360,0.03790407192547475
1612852942204,0.03817252815523524
1612856326789,0.03760780056446557
1612860108506,0.03854888707649772
1612863629474,0.03914870932497343
1612867473528,0.03887531869559126
1612871190669,0.037853947196679005
1612874589805,0.03855404303836881
1612878132341,0.038185188170946405
1612881694525,0.03876549847909673
1612885337899,0.04202925026904851
1612888851552,0.04144279601686606
1612892555007,0.04266454393122016
1612896241463,0.04209787974704407
1612899900154,0.04157615877900436
1612903723883,0.04349615161593109
1612907218343,0.04384733472951102
1612910581720,0.043324737975946555
1612914154016,0.04260592042370356
1612918001756,0.042684708369788577
1612921448621,0.04329929328196684
1612924936799,0.04479074723777581
1612928640757,0.04447159404506871
1612932088217,0.04565764627579317
1612935708742,0.04609301892863835
1612939427767,0.05102239987723826
1612942935333,0.050968358713249964
1612946545528,0.04974362196611224
1612950204406,0.04937408423070828
1612953890195,0.05037527222671492
1612957488047,0.05130683824168829
1612961087000,0.04702336740232622
1612964089227,0.04713605300870649
1612967709206,0.049216322232146864
1612970075268,0.04655739743530695
1612973526333,0.043891939470358
1612976792303,0.04585003886277588
1612980383053,0.04574660717888129
1612983821271,0.04597774770757459
1612987483163,0.04526098884251616
1612991067029,0.04423352677524773
1612994806769,0.04596670200961058
1612998256747,0.04641599559678348
1613001681163,0.049147073405128555
1613005975443,0.04928066310977947
1613009481466,0.048106407813263814
1613012943918,0.04798061197618342
1613016281014,0.04819552466842898
1613019867402,0.047964760110549856
1613023448187,0.048157748831451554
1613027352257,0.047721468825816245
1613030949188,0.047488971342735296
1613034717026,0.047355165651312196
1613038127717,0.04684269213000409
1613041696045,0.04769701549688966
1613045283597,0.04770923032369569
1613050422516,0.04890058672067143
1613054532157,0.049162218661600636
1613058099591,0.048917854261900325
1613061680952,0.04889895083797137
1613065366622,0.048968380215294774
1613068993425,0.04885752445757068
1613072634703,0.04845060075399573
1613076531864,0.04791377707008608
1613079852995,0.04671718073848353
1613083372042,0.04758301076954242
1613086821463,0.04847912035748533
1613090620606,0.04864634078981356
1613094271013,0.048359557857696904
1613097792240,0.04845539836313459
1613101335402,0.0478996591288522
1613104941520,0.04719469487754916
1613108554353,0.04753840889773669
1613112129207,0.047221605502555386
1613115768096,0.04721268256553325
1613119433860,0.048134616432580275
1613122971629,0.04805967924388479
1613126702778,0.048060857784115264
1613130199170,0.048348681773181
1613133856013,0.04993590847334711
1613137420594,0.05019688565136542
1613140920143,0.04884181318795609
1613144614136,0.04881455460365019
1613148279341,0.049755271625353724
1613151750704,0.04983363609087928
1613155600570,0.049399838980577
1613159034405,0.049917979405996724
1613162767725,0.04987980977739605
1613166204342,0.05027569841038405
1613169827083,0.05143832907046277
1613173316940,0.049987256169168444
1613177545081,0.05031114250579883
1613180707014,0.0509731803366162
1613184223172,0.052876609081130066
1613187648753,0.052708617462976025
1613191350911,0.053794269362108696
1613194939659,0.05605206097216425
1613198520760,0.05868180187347233
1613202105725,0.05825729156503142
1613205786876,0.056571347138882636
1613209344538,0.05819695047085783
1613213302223,0.0567058718245238
1613216617480,0.05578190946367081
1613220284953,0.05619925561661446
1613223681942,0.056386592917405616
1613227421311,0.0564593383916266
1613231113795,0.05931162856771929
1613234493085,0.05792016499492816
1613238241047,0.05712672981321314
1613241688091,0.057968085861158695
1613245458845,0.05744697743096291
1613248896778,0.056344486592891554
1613252492854,0.056436500427295824
1613256144819,0.056642835843740934
1613259767645,0.057480734869414206
1613263517208,0.057449520153893895
1613267084641,0.057631170178628004
1613270156292,0.058226962136202834
1613273631239,0.060745582520817895
1613277317750,0.06434285927789211
1613281006758,0.06200475972436039
1613284527755,0.06417012540541249
1613288130779,0.06367583570717313
1613291680002,0.06566525818943221
1613295295277,0.07103549495411564
1613298963412,0.0751034559166635
1613302569974,0.07464585314251238
1613306204556,0.07767412966545066
1613307721084,0.0848695032759256
1613311926325,0.07797744243658356
1613315104161,0.07847493779134776
1613318693138,0.08372078346458633
1613322549588,0.08099343900690834
1613325811829,0.07894710340942368
1613329583346,0.07474789668404609
1613332910839,0.07481943709959127
1613336878986,0.07390843558685402
1613340340842,0.07650479547709217
1613343865628,0.07655080966300179
1613347575956,0.07272964259614578
1613352645752,0.07736857024781446
1613354726614,0.07833581329321083
1613358627187,0.07213978026046959
1613362249180,0.07256043495220861
1613365811985,0.07452200171190687
1613369503422,0.07262697804422644
1613373077294,0.08003604950777882
1613376723485,0.07858972201795203
1613380492318,0.08134594506025979
1613383433422,0.07876632500420368
1613387580872,0.07921069589311927
1613391274447,0.07820762960659314
1613395811396,0.0781833203878927
1613399555269,0.07646485210664643
1613403120378,0.07474760795967895
1613405475114,0.07507758591243258
1613408668285,0.07522890991822888
1613412444639,0.07531029903427247
1613416146904,0.07771544430836129
1613419703398,0.07832856587078439
1613423188789,0.07636985926944659
1613426682115,0.07351799342074877
1613430478344,0.07597175386981787
1613433748726,0.07482978029675931
1613439025164,0.07784792790613447
1613442612692,0.0800299650470233
1613444512733,0.07939528506533008
1613448123691,0.08175026506756856
1613451700079,0.08070633287189052
1613455644333,0.0806268067504581
1613459051992,0.08015561989314403
1613462643366,0.07986070750478404
1613466312352,0.07939627399971463
1613469850335,0.07942817071691503
1613473795126,0.07919037914920539
1613477257332,0.07731588873379011
1613482033572,0.07801211268033213
1613485498157,0.07629416427023714
1613489260754,0.07837695246198154
1613492735561,0.076115429556239
1613495119374,0.07381099826847166
1613498707349,0.07430400318436553
1613502420011,0.07532363091591775
1613505894470,0.07476907490401143
1613509753568,0.07450160055693618
1613513609008,0.07424203802006113
1613517374720,0.07637352059503243
1613520163006,0.07880833340510236
1613525585014,0.07712534344827282
1613529251686,0.07840685345192547
1613532845433,0.07758042846275533
1613536496520,0.07630954668828592
1613540089118,0.0730670447468704
1613543923188,0.0742684674947532
1613547211294,0.07472082828264982
1613550786280,0.07550917801921789
1613555049024,0.07534406886427394
1613558012628,0.07616864044937874
1613561643831,0.07690275621334913
1613565268054,0.07680289659382868
1613568807786,0.07640619583681385
1613570546862,0.07632721929747163
1613574249412,0.07595927507922418
1613578059768,0.0764854285682002
1613581461133,0.07614701593816366
1613584831393,0.07642288090203835
1613588548693,0.07647777244756158
1613593082295,0.07746384085964286
1613596619488,0.07647490718391126
1613599579371,0.07628636028755063
1613603268107,0.07486662720224407
1613606842965,0.0742067030269741
1613611652510,0.0766290350369633
1613615258344,0.07710067426539109
1613618821612,0.07720590855218346
1613622490035,0.07652373081593633
1613625210742,0.07708848867524555
1613628926278,0.08208327200588689
1613632408756,0.0826573212416886
1613636001199,0.08418006037530415
1613639460778,0.08374323621013356
1613642644284,0.08260627878392053
1613646224789,0.08406718032960801
1613649883904,0.08333438672349655
1613655212339,0.08633071295810917
1613658872544,0.09095985309459993
1613662510986,0.092371556715964
1613666224397,0.09048063169427333
1613669771429,0.09022680067234953
1613673282052,0.09061853223987429
1613676835772,0.09191990177645579
1613678452585,0.09259626737393542
1613682132159,0.09236669173890352
1613686308598,0.09354073442649943
1613689915679,0.09633740041254198
1613693440043,0.10014174991479859
1613698085098,0.11123464331998525
1613700462654,0.11152852970984461
1613703799028,0.1130882266867436
1613707323576,0.11646860152766723
1613711073356,0.11324799484187463
1613714815422,0.1086250309614306
1613718890088,0.11319460532343814
1613722160780,0.11108928767925297
1613725471884,0.11194570487714747
1613729000722,0.1164143050309533
1613732672098,0.12910618312655112
1613736633325,0.12874623652916803
1613742106791,0.12996603908089688
1613746241543,0.1272195098005159
1613749444312,0.13135795072331452
1613753085685,0.13045107786062035
1613756703348,0.13251813440576143
1613760183077,0.1412984846778194
1613763705602,0.1412050492757009
1613767690076,0.15988160090169426
1613768802256,0.16782154398638013
1613772069389,0.1566765265934631
1613775732245,0.15374325700663038
1613779349501,0.14475562312851037
1613783561887,0.15154047432385115
1613788377817,0.17087641381621857
1613791465066,0.17420651080958502
1613793984893,0.17616094748304387
1613797376049,0.18070812393807645
1613801255510,0.20089449646107874
1613804651188,0.2143256070286819
1613808244373,0.21746459039250657
1613811878453,0.23519892271506485
1613815375877,0.24558387070427043
1613819313241,0.2721509432741974
1613822669449,0.26338487108947356
1613826126884,0.2460996065241845
1613830172500,0.24291150309066165
1613833719361,0.21147829921657327
1613837086696,0.22584808312647636
1613841117451,0.22873070672490733
1613844312334,0.23430279334155804
1613847766677,0.2403318969973174
1613851464611,0.2645877440279813
1613855038124,0.24086888194974548
1613858697205,0.2444786728328294
1613862124490,0.2310328946991308
1613865672137,0.22945584022138002
1613869506054,0.23597841602110473
1613873408253,0.22844541219883882
1613876493597,0.22864812803374587
1613880225103,0.22918155486761949
1613883685757,0.2325641651646291
1613887703918,0.22812896088508502
1613891309623,0.22334657246729747
