date,market_cap
1612136277401,81863224.62414014
1612140235131,79825183.93576588
1612143793240,79010979.29661708
1612147218023,81199220.2988797
1612151031850,89576983.48239298
1612154528756,84174498.02858047
1612157975159,83260509.4385377
1612161518244,83352930.34346525
1612165127047,83357939.26019792
1612168745536,82774770.69036406
1612172433739,82987838.00611472
1612175912192,84096277.97444616
1612180164401,85381052.50600833
1612183306772,91482958.4737362
1612186686399,89569686.7309772
1612190336034,89475378.35450843
1612193966433,89037029.69107683
1612197526174,92321940.45537774
1612201091615,92609374.73729928
1612204719196,90111443.32353088
1612208316678,89816222.4227166
1612212278921,89273571.21335094
1612215503732,90430133.82756299
1612219154198,93122137.79338637
1612222681486,92679406.19927366
1612226515657,88522063.6943716
1612229952666,88476853.96934953
1612233553132,87981875.64500713
1612237017545,88052624.21399178
1612240719770,87716985.5898653
1612244379424,93124318.17475945
1612247980852,100247147.64916034
1612251501808,96263559.99174842
1612255154049,95753147.09069513
1612258525941,93656194.20365776
1612262393031,93752930.59139566
1612265971396,94674717.32477407
1612269686466,93844363.49551275
1612273113062,95467769.16874091
1612276752627,94563402.21086022
1612280526899,92661470.07218817
1612284087310,89224347.41317417
1612287503833,86643687.29024863
1612291278629,85051994.7641811
1612294765482,85585645.17062655
1612298381553,85199758.50602013
1612301951492,85683679.81841482
1612305557790,86764164.81010671
1612309083887,86652708.46552362
1612312988946,86010400.53792484
1612316473087,85035821.82400179
1612319999987,84830185.15515737
1612323559088,84802184.45128527
1612327374210,85915510.98513426
1612330719634,87174661.55434048
1612334297045,87579014.35635129
1612337952782,87587425.20829256
1612341499422,86402429.48278546
1612345117793,85685475.07286097
1612349018750,87545339.11375904
1612352474593,86255258.57803361
1612356187457,87382861.11440472
1612359813632,90494925.56641549
1612363289925,87831056.16046701
1612367330558,87090842.68146577
1612370735976,85696661.98076607
1612374006956,86855970.64978123
1612377662974,87077687.85988544
1612381284881,88230943.56704628
1612385037667,87660457.15812124
1612388478551,87770195.72687358
1612392138138,89422665.93901198
1612395702901,89505612.72129092
1612399474857,89566292.8968494
1612403013588,88769823.3142669
1612406646701,92620506.96098632
1612410453149,94318304.83485562
1612413986919,100799723.16662878
1612417410338,101068397.43561001
1612421035660,106544933.33405629
1612424551182,108502835.32185134
1612428243233,103394909.02807614
1612432188260,99829729.0865942
1612435878892,104890564.59538458
1612438762413,109648616.7948037
1612442365339,107901647.55973715
1612446064252,114444579.92277825
1612449538054,114317227.01448023
1612453580418,113077764.11389089
1612456789150,117482830.6015028
1612460341217,119822227.51108038
1612463997590,119674624.71193182
1612467744645,121818076.16200772
1612471413427,123197092.17704193
1612474835975,122178676.54069719
1612478429528,115453589.38915709
1612482117366,125111248.94483975
1612485733974,132602124.0620452
1612489448955,128968680.43273912
1612492795136,131620694.09890817
1612496514770,129969141.38036317
1612500262988,127374547.95408979
1612503823082,128382242.9540844
1612507310841,134727001.57917157
1612510929482,145600768.77733445
1612514527560,147726055.52021468
1612517878841,153749323.49759528
1612521715231,151159299.66043922
1612525304624,150440479.23540276
1612528948886,143318089.16245112
1612532403196,144377212.1867904
1612535954082,154063555.95522466
1612539764199,161845170.62590748
1612543307021,174038999.84214786
1612546954042,171637892.09045404
1612550554193,176221785.69933656
1612553961832,170280231.10947952
1612558102877,186097162.72889242
1612561180090,175449416.090725
1612564839015,177608174.05428186
1612568427659,179552670.87881306
1612572121004,158958030.57965192
1612575727315,153196398.082057
1612579345271,152840953.9096947
1612582910379,169670815.91626582
1612586585129,180733048.81920972
1612590293172,202688696.08844557
1612593648051,205684160.29690367
1612597241157,201833995.23313832
1612600811324,222789351.85383847
1612604359945,221229546.5134248
1612608057590,215393457.82150263
1612611807472,202469131.40443954
1612615289354,210509467.47048593
1612618835702,226013765.78473052
1612622526163,225061105.82442445
1612626274211,219411771.1721363
1612629734000,203382258.86717913
1612633374150,211409581.25264323
1612636862391,206671852.0970423
1612640649797,204909513.93409526
1612644255843,209473966.43836203
1612647684136,209321586.90921617
1612651193519,209314005.51263636
1612654864134,200167370.9924317
1612658566662,223389887.59013796
1612662148371,207981469.34538403
1612665817060,200674645.0228593
1612669444536,197993951.04478434
1612673000251,192810374.05962032
1612676710421,177253477.83089772
1612680098832,185298702.68960437
1612683778695,196302559.3300337
1612687293302,201635330.6830252
1612690955899,196669502.82349122
1612694372327,194429885.43165672
1612698147159,188716307.4798103
1612701701444,187303042.4936461
1612705367154,201386355.68279222
1612708930936,192446382.86101213
1612712688281,197553465.2858128
1612716092581,186904731.34373957
1612719767729,201722138.80116838
1612723347670,200443958.7423525
1612726984121,201829686.83935282
1612730717956,199344925.1952647
1612734082159,199554243.45103157
1612737827392,207861784.80226922
1612741434695,214589693.825691
1612745094782,207058983.37610236
1612748680922,204989713.72170907
1612752225754,209977046.0162808
1612755682581,207838661.6892036
1612759901980,211141087.06107178
1612762916936,210272753.12973475
1612766881979,235319447.9480647
1612769984943,259226868.9942177
1612773611978,260776560.20570946
1612777166505,266632974.7907215
1612780790201,269817293.5748007
1612784409460,263156252.8988115
1612788153413,267061691.61989102
1612791309280,240936994.85455883
1612794910579,273365072.6721335
1612798741918,268704523.6489148
1612802316620,292149747.5690931
1612805837760,288381263.8712989
1612809567252,285371458.49425626
1612813059219,284946961.92153573
1612816742367,282234429.14202
1612820213059,284682583.5025608
1612823790418,294076796.1361926
1612827320743,291282576.50866705
1612831185615,285370307.0366453
1612835028819,281803079.6996983
1612838656478,272200254.4707025
1612842236429,288255383.0259419
1612846334209,307914132.3526039
1612849452901,297894831.0467648
1612852995388,297663028.3238556
1612856368869,312763710.3511769
1612860165941,317864953.3518945
1612863706595,322708057.65510434
1612867570737,330111672.8580784
