date,volume
1612135810124,15355.235318045343
1612139676911,15041.256065607515
1612143235001,15670.551563009585
1612146800074,15989.0758949471
1612150406298,15307.32512695439
1612154012022,15506.889720768424
1612157638988,14427.118798175587
1612161138397,14982.856647359264
1612164733338,15076.07674174099
1612168361047,14982.267575113325
1612172071576,14720.149913369503
1612175531092,14398.743460183563
1612179490208,14021.678006969001
1612182831398,15133.203027164325
1612186179092,15027.653641883957
1612189877811,14502.359761944866
1612193520394,14843.26469999324
1612197092789,15143.409105439965
1612200608865,15370.120076342575
1612204315668,15492.896098326593
1612207797787,15953.096637737528
1612211557265,15049.044543533766
1612215138521,15977.71936681924
1612218734875,15667.911154573168
1612222197846,15966.347573386642
1612226006921,17049.354443962457
1612229531391,16112.716695339632
1612233116352,15851.081909879209
1612236686660,19518.22195777456
1612240278028,18867.790671009006
1612243973611,19175.04130078613
1612247570553,19622.864179861343
1612251136678,19672.39435689067
1612254763870,18807.436187851657
1612258092604,21116.76881652746
1612261959547,20309.004061192853
1612265567173,20956.71010267879
1612269218543,20289.015575128215
1612272730782,21180.235934043936
1612276337021,20560.352263832134
1612280022057,25729.00614660713
1612283615938,25905.028800029697
1612287102027,26475.679068774487
1612290789473,24601.836523416125
1612294390441,25834.413485281086
1612297985913,26608.097508807616
1612301543996,25953.865759106375
1612305175367,27998.678113087015
1612308709859,26854.153503457914
1612312437900,26484.990168220575
1612315987480,26022.42013387182
1612319622463,25235.488968112513
1612323178855,21738.21552537817
1612326760851,19036.892525201652
1612330352872,18764.769954009204
1612333905476,19186.62903425531
1612337517696,23497.06075458483
1612341110811,18121.415714245613
1612344724858,21984.64192614603
1612348381899,21962.086813927963
1612352028152,17081.20021497785
1612355700544,18775.748426761995
1612359287173,18226.15323310415
1612362860844,17112.183792610427
1612366597691,17922.8824495336
1612370143635,18680.536473215143
1612373616341,18948.928187287842
1612377173782,18743.985089537233
1612380823519,20492.249086905595
1612384466567,19248.748949629044
1612388060176,20074.471263064344
1612391651952,20310.56480632435
1612395225239,20535.208619960616
1612398914737,20645.740437593635
1612402463640,20912.568942361508
1612406066036,22132.944198826797
1612409704960,22532.612404393592
1612413333623,9420.315566755395
1612416896954,9732.305864377819
1612420464546,9622.166042389888
1612424031742,29270.52854823076
1612427707167,29977.027167118868
1612431716334,26670.581966416466
1612435348783,27405.23909902817
1612438370138,27026.65929508336
1612441977273,26922.762914847444
1612445551727,28676.62703123444
1612449136115,26019.434550759568
1612452995498,24936.64365532338
1612456445589,25024.872991255892
1612459932270,21963.794865929714
1612463628064,22252.0106372925
1612467239654,22714.504576878604
1612470884467,22478.382284593223
1612474413491,22100.838541276677
1612478041804,21281.389843907753
1612481615041,14605.894109376373
1612485232520,14392.634032147902
1612488902657,13860.072063208154
1612492454859,19565.910421891633
1612496060111,19776.935538377016
1612499690782,12950.653734814945
1612503294172,19862.72287061286
1612506835137,14303.336858876519
1612510418893,20036.156745936958
1612514037285,20728.57763608466
1612517484181,20542.154730435
1612521236408,20168.705093803805
1612524829135,20243.022858160133
1612528469863,20449.154762608214
1612532042311,14104.958902929471
1612535521483,21580.733995626208
1612539263056,14696.719388362351
1612542817393,16956.81473029745
1612546459021,23233.161474265733
1612550069894,23581.251209314592
1612553606026,21648.432629956253
1612557457954,15088.384766342717
1612560779780,15965.212518441189
1612564437107,18461.00326560696
1612567993769,19477.675740253064
1612571648455,27803.476105226866
1612575226918,25602.30337827725
1612578869811,17807.691539269974
1612582422280,19005.900685885263
1612586061412,20975.107610987376
1612589740034,10637.622793889042
1612593225361,27442.182828983707
1612596838299,26588.499353996016
1612600414136,11744.467538247907
1612603995440,29037.381348497525
1612607635337,27947.516426924405
1612611266266,19460.13061545556
1612614836479,20841.700491269512
1612618405142,10515.411353804226
1612622060295,19136.340997337044
1612625723364,18483.819309087172
1612629266979,23873.500530475427
1612632879254,24796.50274049335
1612636409118,17678.135915555176
1612640131916,19558.620159980965
1612643670626,28137.585578690985
1612647235524,25218.786381077265
1612650784125,24092.755924759123
1612654438779,23956.924754984582
1612658084716,23988.44827766341
1612661674691,16045.949434539682
1612665281344,23294.489657670412
1612668940383,22762.152103511766
1612672491896,21000.215466313806
1612676131140,21788.08302488686
1612679643473,22084.351330620077
1612683276208,14850.457726634448
1612686828171,13994.813509857211
1612690431241,14367.21223568622
1612693948999,13844.215597104063
1612697662984,12841.537599312944
1612701224751,13892.539630573905
1612704856670,14200.107684557668
1612708407443,21842.10017149063
1612712118736,13679.834481928452
1612715632253,23034.557250527272
1612719235410,23411.500127244468
1612722849909,24027.61143366198
1612726478743,21501.969282895046
1612730104589,21609.490758797805
1612733632262,21419.161848173575
1612737274292,23095.131211667078
1612740901822,24601.66235533966
1612744498101,22340.649756143226
1612748110434,22716.872695842158
1612751640042,22626.947430497123
1612755232139,21408.292784895184
1612759335150,21305.548875891523
1612762460447,23304.75202281537
1612766356385,23511.287689232297
1612769589833,22717.777468322023
1612773153620,23395.232968131368
1612776767209,23548.874818494827
1612780362677,24341.511840515617
1612783997766,24091.9915147929
1612787642027,25921.63618073416
1612790990441,28635.596155309493
1612794690437,28685.34523320581
1612798436339,28231.244878916314
1612802030479,28706.205154377032
1612805572243,28215.03514499909
1612809248409,29232.84787526086
1612812789162,28354.291067282822
1612816400969,30065.384509566513
1612819975563,30949.677996684186
1612823555789,29533.541789620773
1612827070900,30728.968889353142
1612830895000,33664.7371146747
1612834629658,31518.33510017111
1612837899876,31159.83981386159
1612841497427,31994.414914201432
1612845518519,32639.076545255597
1612848724177,34025.96034980183
1612852226447,36293.6116092793
1612855727205,35219.5144633312
1612859450723,40275.144781548115
1612862989773,44631.16475064494
1612866742853,46430.297071958645
1612870177779,46249.32266096713
1612873871921,43506.281311791645
1612877485812,41152.27494426676
1612881075394,39403.84398834655
1612884725952,43436.708545029935
1612888279639,40759.11750433337
1612891935964,38917.45532759524
1612895578575,35552.42950456409
1612899174783,36710.66671101902
1612902826344,39388.86396998934
1612906452302,42795.56272314924
1612909930499,41813.330844878365
1612913531480,41326.67423734649
1612917236551,38109.33169670139
1612920781302,29034.511048448298
1612924306855,32161.98207652312
1612927786469,28987.402412876923
1612931382513,34337.32703493336
1612935099295,29969.668226124853
1612938772723,30088.25972633588
1612942265902,31641.954415012846
1612945906991,25168.520139321285
1612949588083,26063.744919358247
1612953199725,25034.49268057184
1612956742433,24069.590364096395
1612960446399,25606.414286291238
1612963886481,26105.874463884098
1612967405232,27240.80407503793
1612971696216,25545.293128984005
1612975036612,24101.970875306873
1612978204947,23099.640451665622
1612981865212,24232.163210399052
1612985516216,23490.585852300268
1612989206724,24046.710971990764
1612992754933,25182.134111975196
1612996272895,27151.86299667375
1612999958831,26922.834850972307
1613003814794,30765.628965242006
1613007141565,34776.9925046115
1613010782854,34258.88192090089
1613014386399,35502.87439744725
1613017931281,34297.11064957392
1613021505912,34784.09649422189
1613025145912,34095.64795002681
1613029186330,43673.09260433936
1613032301508,42222.608217495836
1613036044934,45063.62272824809
1613039618744,47277.71274446919
1613043117700,50862.73282967317
1613046816436,51840.35285845928
1613050294402,47292.647978723864
1613053818342,46965.55190173634
1613057334317,49437.99929516042
1613060942012,47374.67571359718
1613064560365,60039.231798143155
1613068200983,56267.56411930356
1613071803608,60714.86610832527
1613075524799,55246.983147481675
1613079149775,50744.643195081786
1613082651044,51327.9837742558
1613086151225,54822.560970816965
1613089919942,47318.190378857544
1613093541020,42400.38554440832
1613097096079,44847.9502531558
1613100585586,61608.09514419247
1613104178962,59681.144628263995
1613107895901,64026.68611589419
1613111408756,61149.32517484141
1613115100975,52844.876377726636
1613118729244,59951.32575374948
1613122270681,65272.30788089801
1613125988947,72028.23354556352
1613129532664,79101.83495722499
1613133089551,49262.87652701885
1613136743743,83069.16934644342
1613140170044,74873.10725160771
1613143914745,81702.06468687672
1613147513696,73311.7242942337
1613151002886,77550.87378286707
1613154815861,75970.34167079697
1613158284233,73226.56437374443
1613161967622,68624.3459503269
1613165538336,70214.22702028805
1613169109740,85485.79578858294
1613172622052,80878.55791004775
1613176600177,76262.21783628564
1613180017440,81233.22010444404
1613183516892,86584.37685806901
1613186971654,80082.93613192449
1613190697037,79654.35423072864
1613194298382,80116.05506240074
1613197772649,67248.88175116631
1613201379649,65169.16472106861
1613205119933,64643.555830382735
1613208612190,57823.45691249415
1613212524476,57629.20444457793
1613215888784,55003.37869890304
1613219586230,48646.87967986457
1613222947629,46525.061645089474
1613226659459,63581.97850857448
1613230352500,64951.9552896915
1613233815773,67173.53056313869
1613237511265,68552.4843943498
1613240972783,69236.24300096641
1613244753419,77763.75672787277
1613248294866,79085.00986733715
1613251778784,87653.3818101692
1613255476130,86685.63225352438
1613259100880,88710.70765723985
1613262837846,105468.22042237555
1613266431613,99677.3640106484
1613269889219,110482.73525460246
1613273337652,48548.60910913242
1613277055406,49737.82599686578
1613280737950,107645.36662782617
1613284286354,107317.66863290174
1613287894616,109435.26066624674
1613291436830,52375.72338428646
1613295088426,115338.30095101372
1613298717838,110774.02481123578
1613302306593,115853.14520027746
1613305936303,110528.37820895197
1613309440184,111533.41458688318
1613313097543,96839.91716914272
1613316805992,99140.74573507953
1613320377595,112062.82577131191
1613323839364,99125.48385315877
1613327561768,92711.78917006528
1613331127272,86643.75784373289
1613334684818,99320.90480053936
1613338340768,93273.16651017677
1613342067029,91404.85153683579
1613345613506,88299.55305429614
1613349264356,96113.86216650192
1613352841707,96891.70510818581
1613356422644,84198.13347476911
1613359996359,74991.69573361587
1613363515862,72934.64282444869
1613367203415,27117.412765124496
1613370708411,67599.7441625752
1613374342923,83047.25455060572
1613377882148,70052.43396616644
1613381819781,69544.42794612757
1613385135158,75582.99761555264
1613388670621,68358.79566635696
1613392391050,72781.98586241885
1613395750780,15509.964585625905
1613399487091,72375.56332201783
1613403042865,74687.70186060127
1613406535360,30012.327116573313
1613410295276,78955.38691458221
1613413871671,77706.1668968394
1613417504927,71435.11785714512
1613421141767,65704.75719565125
1613424729814,71468.03408133442
1613428132881,67589.35856033456
1613431839901,64517.3767091313
1613435650140,67626.90390053498
1613439145674,64187.301843588735
1613442544704,62527.32258623846
1613446192228,62897.103228793625
1613449862824,67251.46215572373
1613453515628,66105.2557377573
1613457028597,69282.69303143525
1613460536875,69178.57341142795
1613464192436,73761.52835971148
1613467740591,70211.55061113139
1613471460464,66396.67557483657
1613475015512,64539.50918031632
1613478730585,62395.489488800384
1613482219993,59961.75634872615
1613485691568,56083.98207984604
1613489394121,54752.45156804082
1613492873357,51980.4306873634
1613496582485,52242.97046546209
1613500297584,53357.54292602198
1613503777779,50786.32174107527
1613507371503,55368.68842995169
1613510975319,57292.191651201036
1613514535074,56821.36517643975
1613518275889,60596.82293589421
1613522048015,54195.140378820106
1613525441113,60258.506491237815
1613528928482,64868.18344921781
1613532546745,64758.54301356499
1613536194696,58676.808218824066
1613539805855,58799.81333265517
1613543656681,61756.48689273861
1613546893384,60877.641661048794
1613550520505,58043.698765056986
1613554736252,59449.77143017657
1613557694312,59772.386460927126
1613561344053,59027.78846395342
1613564957755,60669.33950230359
1613568523483,62383.03385153115
1613572140009,59906.54506603074
1613575748967,58268.93304296138
1613579378382,55718.7320681255
1613583075513,56685.231734010296
1613586539694,57155.02325256397
1613590172877,58229.9518831908
1613594038506,54012.53539660844
1613597501735,55882.2184340106
1613601124446,53570.638801850306
1613604643606,53933.95264699936
1613608514470,52727.49024328789
1613611974166,54729.34862327912
1613615549466,69639.94575590521
1613619092614,61375.194282012206
1613622735683,63285.75891245136
1613626206684,70409.7669098174
1613629881177,70691.03824546542
1613633494941,70798.05790191152
1613637628816,69007.820614881
1613640440963,69050.33039612418
1613644267124,70232.83113366227
1613647720921,71180.54164659712
1613651458977,65259.18720260121
1613653868011,66769.73195905857
1613657557722,68303.34223681332
1613661116653,56380.74304216958
1613664826702,56941.55001503822
1613668171634,59675.55041085733
1613671644070,61090.872206830056
1613675219714,60393.1712377338
1613678815866,75347.39315169981
1613682243088,34210.04193593737
1613685747983,75877.89903322709
1613689390614,76581.17561781712
1613693242648,81218.37179627523
1613697200645,81650.4450991042
1613701677091,64209.0002309949
1613705181758,65132.43912138182
1613708852277,64568.19082289659
1613712739963,63996.548374549675
1613716076899,65360.97768943624
1613719685316,61594.85665144992
1613723227410,62272.94094081687
1613725616221,59745.907102254474
1613729268639,62056.29226965441
1613732519543,61684.07038701411
1613736156311,59698.670679800416
1613741013074,61251.85969564095
1613746070791,59742.2977241556
1613749248190,59536.51266458838
1613752905873,64814.793689592065
1613756506818,58305.35923024196
1613759953639,57979.70114856084
1613763490637,59189.27532807722
1613767519423,61575.99761442197
1613770719148,58151.02090798732
1613774348741,60741.484566143816
1613777992171,59036.58211425032
1613781827018,64018.21178803644
1613787172077,65597.3567355181
1613791001435,65817.15377469255
1613793703012,64809.57675480155
1613796305934,68155.14338474683
1613799855330,70055.53435178859
1613803422686,66634.95250120503
1613806947041,66357.68669138664
1613810455718,67657.86575228804
1613814040341,69617.35468063285
1613817802458,67161.07901832901
1613821390248,68503.32280717939
1613824949801,71713.88378309016
1613828591787,70463.69009567802
1613832022032,65146.90844668343
1613835891561,64772.829572366034
1613839415267,65007.30899908861
1613843034855,65113.53130760532
1613846670881,66745.89883135672
1613850150648,67642.17317345654
1613854513805,64744.02854767699
1613857428779,62878.35387390367
1613861068571,59865.72094174857
1613864648093,58395.95550448775
1613868416092,57360.971702940675
1613871838737,59538.11740049849
1613875432699,54995.78653340109
1613879040572,55359.378077996946
1613882482684,51511.150738998294
1613886304000,52284.76106037905
1613889802581,52678.464858082196
1613893305867,53315.52845986449
1613896784053,52754.44371692523
1613900447155,57463.32105469007
1613904147710,52607.30946598689
1613907746341,54351.44721028888
1613911476128,41951.977912865004
1613915005155,56113.86058889644
1613918380746,58189.09815874345
1613922184236,61443.010070250406
1613925816348,59612.24995429815
1613929409983,57351.71912187191
1613933073361,63433.272647211474
1613936577858,62180.5085379735
1613940477210,59890.85934291606
1613943670784,59879.770591806046
1613947180958,61984.005337542105
1613950919991,61015.16621616902
1613954663877,60894.536738266106
1613958244796,60019.88277561089
1613961774834,66300.28491713307
1613965377822,64572.884132831
1613968957275,61760.82673865157
1613972545990,68206.10083743955
1613976274021,69564.15348901099
1613979780316,65397.487770160194
1613984094475,63761.087184468466
1613986646820,65556.67915870473
1613992061977,62577.07146911518
1613994724624,59728.87686387551
1613997756467,57739.82878601912
1614001365602,60307.17108309859
1614005514630,58005.573225130254
1614009014318,58980.89748745206
1614011991609,64229.0247147114
1614015674341,63041.84066523117
1614019340197,55850.166005579085
1614022947616,56421.688972513846
1614026579208,58176.711616768196
1614030099071,60640.3109169708
1614033668242,59059.15801130444
1614037135674,53024.2094354402
1614041329617,55899.33984630402
1614044504270,50641.455982143496
1614047963851,46486.638721422365
1614052293323,48599.598905369676
1614055866881,45747.571232070564
1614059317642,44391.10538718859
1614062476210,51486.530138196635
1614066888955,57029.88946436663
1614069863431,57472.59797126357
1614073476119,53845.52194632927
1614077461715,48448.85330352746
1614080584456,55192.10517055456
1614084128238,54845.38021232176
1614087726947,58179.08669700075
1614091212076,54390.54514095272
1614095056779,55532.55049741581
1614098567967,53288.13366170741
1614102020683,61084.41605473807
1614105729055,61543.59946020696
1614109377599,59176.34175553458
1614112995285,60692.23052653559
1614116502053,61107.67105896471
1614120114885,62462.46142985743
1614123690609,64131.71586377243
1614127330858,64146.991688542796
1614131471552,71993.89732192755
1614134350042,71514.44811564691
1614138110041,66963.59407355753
1614142475968,69301.09429505374
1614145765707,68054.32501395006
1614148878586,69123.3166369932
1614152393924,60125.354392815185
1614156535350,62391.51772126922
1614159704663,65931.90401745458
1614164062418,66862.03171522087
1614166734431,60444.07145599846
1614170545690,66894.39289122497
1614174182950,67164.38320305863
1614177779518,66823.67866232837
1614181705817,70014.30119284103
1614184961711,80825.52732820183
1614188491147,67916.80200135712
1614192018594,68239.87428015834
1614195592297,68591.03764197069
1614199326214,67269.32744775899
1614203008403,66373.39575459379
1614206446877,67041.00108963867
1614210219585,70100.3675505569
1614214396039,67260.84633453736
1614217531030,64620.95821943383
1614221017638,62948.05996719688
1614224582970,63094.79167182068
1614228267650,65831.02656852627
1614231919808,65415.90650940416
1614235591008,60281.814877984776
1614239058096,61285.46114993014
1614242625146,58866.42331352978
1614246899916,57648.19596038902
1614249754046,54351.43004721541
1614253371590,52274.98105238406
1614257047732,54742.127868328585
1614260514955,54060.70465303128
1614264025929,54112.33090308984
1614267603977,54602.272833976815
1614271276439,46933.800832376524
1614274874491,47308.2369736867
1614278560595,45514.30037674193
1614282107717,45125.43952820145
1614286121361,45267.42939191425
1614289223771,46824.94316213833
1614293044230,45865.60663256667
1614296637639,48103.626332117834
1614300388100,46808.66535495479
1614304368746,47188.51446931485
1614307489159,46652.790608951495
1614310903862,46538.5058706072
1614314483575,44827.765976682145
1614318569990,47108.28153619437
1614322003420,43427.240254343065
1614325278806,42693.440183519
1614328960261,43337.166060503354
1614332530357,43166.57946589267
1614336772109,44001.530049072084
1614340014327,44040.05756563711
1614344218764,45317.48075881681
1614346930448,44784.00224130261
1614350331065,43762.642454304965
1614354444558,43202.160754131284
1614357929042,44451.07333245139
1614361352525,45374.12463157536
1614364989998,44474.19073191232
1614372122049,42270.06315238207
1614375683149,41900.663812752966
1614379380502,39031.05799286743
1614382944648,39091.457759365665
1614387286220,39813.33590228484
1614390147437,50620.871234329396
1614393792359,50477.86493877405
1614397416257,50538.579811779324
1614400947489,49559.07727150979
1614404687003,49000.78444555998
1614408211458,48997.87037936643
1614411771649,47987.960185146156
1614415419192,47676.7593877994
1614419037990,47642.71693639293
1614422686027,47698.75884961446
1614426298904,48237.169988995716
1614429922008,47181.937236403275
1614433284723,47543.29629660645
1614437001690,47518.45033459347
1614441109119,46174.65765541355
1614444413261,45691.73326855645
1614447773927,44163.9796459918
1614451270315,44908.87380141932
1614455020683,44357.715518081925
1614458630286,43171.63885086839
1614461992304,42388.93424065485
1614465583377,41384.340902248856
1614469164338,40667.64341996163
1614473565369,40984.24507054776
1614476687898,29975.34192814193
1614479980311,28486.492249458293
1614483942922,26253.98272466785
1614487379854,25975.414236469052
1614491035296,25919.79877607474
1614494585426,25021.497438817347
1614498181649,24212.719290753223
1614501828436,23621.276887451262
1614505919201,22648.76958094177
1614509258594,23623.798643390604
1614512624944,23192.475357724452
1614516276394,22192.59448257964
1614519735957,21392.968972115283
1614523326382,21170.36738682764
1614527129140,20681.289300706423
1614530722098,21185.690552559186
1614534181548,21022.633442799168
1614537856537,20390.12846008189
1614541444084,20538.201442588528
1614545492332,21081.231719015217
1614548819002,21497.82648968735
