date,market_cap
1612136364356,10432567.269729909
1612140337644,10233985.665167695
1612143924457,10376274.221664378
1612147376024,10475548.652385062
1612151175860,10573237.297317171
1612154660576,10548719.03266688
1612158135521,10366618.098765781
1612161582285,10402732.923272036
1612165194704,10387248.627614656
1612168885021,10451596.581172407
1612172581401,10405503.164074628
1612175999792,10460089.561668307
1612180276268,10519084.374371424
1612183393453,10591147.272485884
1612186760674,10543927.146603884
1612190522029,10424279.779506082
1612194192579,10381622.612875402
1612197724712,10346039.065199433
1612201203042,10403448.8076434
1612204908340,10503693.491876569
1612208466415,10526422.538049396
1612212461365,10595558.585743202
1612215693657,10589145.882604925
1612219409624,10502716.56389883
1612222775087,10590767.948312491
1612226662864,10692652.388663398
1612230140713,10740792.871445635
1612233702843,10649606.771663368
1612237133899,10522944.885279585
1612240894140,10544126.301639076
1612244582708,10478798.258690566
1612248170426,10488749.252992148
1612251624593,10595620.478345525
1612255332789,10681755.24679737
1612258665124,10639802.167347249
1612262614812,10736165.544818318
1612266147593,10594276.07568262
1612269854428,10683638.503058694
1612273298211,10694719.331063267
1612276928256,10736132.705203211
1612280677234,10743535.45111217
1612284242125,10643222.389861565
1612287592621,10506066.981196687
1612291401293,10621371.334857205
1612294944058,10567046.844979841
1612298562207,10852565.097070072
1612302125756,10683435.761188064
1612305718468,10764544.306847295
1612309187043,10769905.957872562
1612313096231,10802504.36366332
1612316607999,10861008.653174987
1612320161723,10916126.446128536
1612323722178,10970874.305248681
1612327583428,11090877.30516263
1612330796924,11161770.93459183
1612334401194,11173541.256408857
1612338098274,10981626.016565735
1612341621306,10906862.356201492
1612345203300,10758902.357638778
1612349245403,11015158.084763074
1612352630781,11129364.22075953
1612356319246,11262016.34234973
1612359936044,11330415.947484009
1612363445318,11342897.711740581
1612367469614,11479497.279095402
1612370897247,11518173.207211625
1612374200619,11924353.037106218
1612377834128,11981965.772830764
1612381466555,11893689.192946777
1612385209744,12061119.858256204
1612388659238,12214470.512498945
1612392279327,12136470.52540462
1612395818291,12324594.64675717
1612399660636,12360124.774908498
1612403158208,12178032.832397873
1612406787208,12123273.075827138
1612410686630,12140318.945813214
1612414081320,12018693.997546054
1612417535124,12170114.593851538
1612421137158,12206786.233654665
1612424695575,12364803.394151768
1612428404397,11939016.760821134
1612432319200,11576168.576967325
1612436012128,12013405.27461671
1612438934143,12025501.370042615
1612442525149,12337032.524426956
1612446184558,12416142.380686833
1612449711098,12266007.656111198
1612453692605,11771883.136659097
1612456935047,12033210.704780165
1612460514189,12117012.512006084
1612464194286,12038638.311382964
1612467862817,12052828.590670366
1612471576053,11957325.780666238
1612475022578,13255444.440476736
1612478615179,13067675.433197297
1612482273823,13090520.976497302
1612485884329,13352449.788107365
1612489584759,13589299.9263577
1612493012650,13409854.104364187
1612496663671,13259902.626120089
1612500410044,13422275.279719347
1612503919653,13480584.966989927
1612507461661,13666862.758930912
1612511056942,14016846.027488887
1612514651130,13854342.552027397
1612517993001,14257054.16767233
1612521832557,14015503.707336359
1612525448405,14202524.99933184
1612529089890,14150430.762078367
1612532561020,13730795.613914423
1612536115095,13886089.772743506
1612539864681,13946472.372526182
1612543444477,13757399.147752842
1612547103050,13425756.364875715
1612550680553,13502548.54659189
1612554164882,13348108.086810606
1612558279675,13543878.440817952
1612561350173,13369282.583844021
1612564989825,13472757.669797668
1612568577287,13571929.451558266
1612572262564,13480038.646187024
1612575875135,13458052.801061068
1612579479031,12889785.300450863
1612583045472,13003438.84096918
1612586709343,12909041.330326134
1612590421754,12886619.972346019
1612593780110,13068108.579940636
1612597446124,13099898.99673445
1612600991809,13266581.260015722
1612604536992,13512663.253815547
1612608222984,13667756.974229235
1612611921903,13160228.358132536
1612615477304,13448196.722419938
1612619018011,13678502.224707123
1612622683557,13579155.301754998
1612626419966,13505544.290591607
1612629881950,13143894.190213226
1612633490525,13346701.256290281
1612637027480,13245594.94566389
1612640791065,13134223.655455634
1612644422997,13580923.246020183
1612647824170,13448065.976291392
1612651352327,13361840.51528864
1612655029203,13281497.465089377
1612658682790,13306628.872870142
1612662289459,13233247.342059944
1612665988541,12842659.990818728
1612669613334,12917382.47657847
1612673110208,12841127.944126226
1612676859987,12531967.462749813
1612680235005,12621417.674458887
1612683891908,12800845.364111263
1612687447493,12956644.027795238
1612691041355,13038233.049956618
1612694507591,13277166.531216698
1612698253714,13260354.265361447
1612701852172,13136847.275192516
1612705479557,13169227.721660845
1612709068700,12966490.27672981
1612712849173,12616864.173898088
1612716234215,12404849.34297998
1612719884425,12717005.927483303
1612723486132,12538822.438109338
1612727116964,12817968.365035193
1612730900781,12852886.702509278
1612734234963,12857751.372095436
1612737987685,12992625.173341526
1612741563167,12964693.486256538
1612745276817,13200710.762821905
1612748859548,13052270.850695616
1612752331847,13119954.990985343
1612755815045,13016259.301605875
1612760011306,13363686.215767168
1612763059466,13451847.156794146
1612767025663,13718969.244363906
1612770192062,13810116.573864013
1612773755538,13927206.500384439
1612777335373,13701540.705429135
1612780986976,13757107.200466689
1612784572971,13945713.299877448
1612788273275,14027718.835690655
1612791715974,13587735.165094534
1612795278567,13766184.769893901
1612799104566,13594042.724576082
1612802707271,13471048.667934565
1612806186527,13526724.59702815
1612809918082,13803105.402256941
1612813413774,13733489.912451154
1612817137001,13634479.154851628
1612820579716,13693908.943570003
1612824123182,13610946.754878849
1612827675953,13576260.559415294
1612831640930,13470848.411635283
1612835352444,13304192.195233088
1612838740986,13397851.104472233
1612842285691,13495664.474717408
1612846401323,13395950.284207914
1612849505140,13542353.659984034
