date,market_cap
1612458000,40955417.10980442
1612461600,41259372.92579615
1612465200,41279452.487579964
1612468800,41133020.28446777
1612472400,41191791.25986239
1612476000,41231581.07058994
1612479600,41430328.73036609
1612483200,41429594.433468804
1612486800,41776756.11076299
1612490400,41912671.8091577
1612494000,42326963.062786445
1612497600,42813087.26866591
1612501200,49642509.32566241
1612504800,46714625.404657975
1612508400,46457673.9167161
1612512000,3755621.608008783
1612515600,4559378.392627929
1612519200,4444015.595988564
1612522800,4396095.466086573
1612526400,4360311.870484676
1612530000,4417565.5082557965
1612533600,4477183.1472727535
1612537200,4459268.850210481
1612540800,4467390.832280585
1612544400,4848652.337489301
1612548000,4915798.280384272
1612551600,4888448.894371055
1612555200,4745874.740136701
1612558800,4774172.746446068
1612562400,4754213.407372616
1612566000,4815444.660430157
1612569600,4831406.699062797
1612573200,4716990.988278264
1612576800,4631064.049863322
1612580400,4777088.397679711
1612584000,4867220.507848227
1612587600,4862524.454896676
1612591200,4868486.159327279
1612594800,4844702.778430592
1612598400,4870822.043395639
1612602000,4837101.212050091
1612605600,4858572.523894287
1612609200,4847854.560747061
1612612800,4839190.579159572
1612616400,4805615.457052497
1612620000,4700754.33597762
1612623600,4762133.448150835
1612627200,4780040.488363259
1612630800,4768555.920100881
1612634400,4674734.701251185
1612638000,4631345.5946147945
1612641600,4633787.888034856
1612645200,4631623.138954388
1612648800,4665629.4692691015
1612652400,4723299.9454405345
1612656000,4780638.807775992
1612659600,4784996.639848192
1612663200,4734042.595523205
1612666800,4724540.215081999
1612670400,4705736.430813431
1612674000,4863870.749589962
1612677600,4878375.78012098
1612681200,4875110.846280376
1612688400,4899074.230692662
1612692000,4900355.942040041
1612695600,4904229.892638777
1612699200,4856358.628613002
1612702800,4928511.249953342
1612706400,4919545.297769605
1612710000,4896142.925847905
1612713600,4895595.190558179
1612717200,4884770.39900933
1612720800,4935484.2157023065
1612724400,5126920.917836305
1612728000,5172196.446544887
1612731600,5198432.11600652
1612735200,5068596.400531677
1612738800,5655411.755017218
1612742400,5281007.10637702
1612746000,5431781.60693485
1612749600,5765517.828867455
1612753200,5796601.141991229
1612756800,6304074.395960997
1612760400,6386113.8398671225
1612764000,6393327.216261915
1612767600,6404112.191858233
1612771200,6512111.4760608245
1612774800,6405422.622047396
1612778400,6360346.067144157
1612782000,6456504.8867152305
1612785600,6558479.419837219
1612789200,6692193.758277626
1612792800,6428996.20474404
1612796400,6444495.231122415
1612800000,6503512.251440927
1612803600,6579136.828941975
1612807200,6683014.799435445
1612810800,6741533.305399279
1612814400,6731221.482688069
1612818000,6667344.871510344
1612821600,6736368.725588868
1612825200,6728264.289292206
1612828800,6744781.615537211
1612832400,6654849.660724026
1612836000,6619256.20788512
1612839600,6669667.963411833
1612843200,6665997.073503712
1612846800,6771854.0260267155
1612850400,6855296.762208198
1612854000,6861049.491593643
1612857600,7044709.741822343
1612861200,7014748.99878634
1612864800,6847459.266949076
1612868400,6815913.098462772
1612872000,6609249.1101055965
1612875600,6658853.016968179
1612879200,6754142.644979322
1612882800,6777062.63088688
1612886400,6866075.335445683
1612890000,6839926.226074815
1612893600,6936690.8787217485
1612897200,7022911.98798405
1612900800,6975022.874589493
1612904400,7008776.626491211
1612908000,7041372.787090547
1612911600,6972954.322633474
1612915200,7049397.53397409
1612918800,6965158.842909025
1612922400,6936635.412792149
1612926000,7016577.111931871
1612929600,7084543.907742074
1612933200,7120125.724742272
1612936800,7248131.256965199
1612940400,7180183.808372229
1612944000,7049174.547611461
1612947600,7497627.110780111
1612951200,7358228.123729047
1612954800,7485146.824544139
1612958400,7466206.641618354
1612962000,7325939.87914454
1612965600,7406163.773560628
1612969200,7351025.951925884
1612972800,7317377.199762647
1612976400,7395149.352381484
1612980000,7430033.881103201
1612983600,7318948.839513013
1612987200,7358916.559389898
1612990800,7347990.049884994
1612994400,7207598.369410122
1612998000,7234734.587516428
1613001600,7133562.7276701005
1613005200,7158896.545163846
1613008800,7207540.954551319
1613012400,7240452.517219752
1613016000,7326907.478783113
1613019600,7054515.39177328
1613023200,6851108.73013858
1613026800,6811241.238239505
1613030400,6707926.383723093
1613034000,6708001.48115966
1613037600,6765355.222042494
1613041200,6630469.722712454
1613044800,6715888.430074832
