date,volume
1612134326142,4785877.324806062
1612137903279,4833624.504355652
1612141539383,4720847.329231253
1612145969614,4754671.584263831
1612149588656,4625221.114075087
1612153209829,4648581.119263939
1612156821134,4626783.580472775
1612160344064,4710937.584100168
1612163951740,4869366.1881135795
1612167563767,4888415.576219167
1612171200718,4986823.756665596
1612174754794,5007968.355086258
1612178364527,4822971.070974834
1612182114920,5070939.32620056
1612185455869,5035952.712463033
1612189123037,5053183.670083333
1612192768505,5090923.278594228
1612196316106,5238361.657067353
1612199914468,5308862.38107543
1612203568485,5275744.7094325675
1612207133339,4418774.137265451
1612210777984,4169191.1247689687
1612214392406,5205586.32571469
1612217943850,5291484.001712782
1612221541015,4225355.871261836
1612225198416,4354073.370068651
1612228751436,4150506.228369598
1612232394653,5234778.902780277
1612235944373,5263232.806597101
1612239509652,5226768.983952885
1612243188832,4099079.697936979
1612246751237,4181968.4054130996
1612250340913,5221460.733317054
1612253970346,5469030.232216944
1612257425753,5504954.935325092
1612261270939,4305969.594368136
1612264794577,4353054.689068292
1612268506467,4305023.313321653
1612271940297,4290308.772429581
1612275544603,5180850.091711446
1612279173052,4180489.8417824726
1612282767982,5098510.728010255
1612286313654,5552152.73630272
1612289983040,5507783.465100612
1612293576855,4142424.0387811153
1612297186899,4213305.532645845
1612300757891,4229529.336592468
1612304371317,5734719.235106588
1612307956282,4311073.455359822
1612311696727,4319367.553571155
1612315175558,4387382.693279406
1612318806986,4312462.640180891
1612322367133,4394653.023905899
1612325949463,4463758.402797021
1612329569532,4512209.008396022
1612333135433,4519687.362963769
1612336713292,4473881.140099259
1612340335466,4342955.1096629985
1612343934704,5779020.676107593
1612347602069,5509315.561617891
1612351196205,5803681.630660077
1612354895750,4469154.89713242
1612358490483,6729260.676238168
1612362014299,7822720.551204743
1612365771531,6111816.615859125
1612369491272,6255405.231859221
1612372797030,6155060.8793006865
1612376447141,6129312.89238823
1612379984264,6212062.148918654
1612383776596,6151753.142297881
1612387280885,6193564.01338963
1612390874607,6068315.247577015
1612394528701,6176889.15682992
1612398173931,6616898.517479345
1612401723598,24263153.72971952
1612405314581,10021209.383854115
1612408901515,10162346.619133767
1612412623141,28590469.64108966
1612416091136,11298731.744315132
1612419725869,30179509.158469953
1612423215118,11851222.562507503
1612426900654,12016270.545603078
1612430836641,30692695.160241723
1612434772180,12404939.414459579
1612437593105,12468833.990675075
1612441206982,12440230.758796548
1612444756885,38964702.75113165
1612448334723,39327533.06187891
1612452051459,35464194.04492911
1612455584519,32767031.0793223
1612459170485,13395850.485745039
1612462811626,40749257.297766544
1612466548605,46054881.6808105
1612470130645,46942258.2247265
1612473639535,21566615.0523185
1612477282246,22341970.07587524
1612480768163,22455797.568949748
1612484417104,57316031.10549794
1612488127243,26754008.01073531
1612491593914,22856748.364528947
1612495300716,23204699.709390517
1612498911235,22914987.78880854
1612502545821,51800020.895721376
1612506113232,53727351.01475624
1612509622309,25269937.21861403
1612513305250,99251908.43736918
1612516758629,162339674.83491907
1612520424859,222046149.6347254
1612524077127,244389023.6313063
1612527716575,73797187.44262135
1612531173538,75574004.48440027
1612534773601,261738010.54472443
1612538433406,268978982.18600327
1612542026333,81263898.74503313
1612545685202,80684513.83723183
1612549301101,79797262.68728258
1612552752128,75333192.6761829
1612556722623,76301399.32978322
1612559998706,77315396.76104598
1612563641255,77453394.83103137
1612567226433,110600547.75016429
1612570867071,264353167.39357218
1612574407126,107530895.72716
1612578048964,251710227.7413373
1612581542882,77116541.1899013
1612585276663,76965455.59170812
1612588914945,76153177.47662085
1612592431660,252719499.3976937
1612596101794,244093845.18287334
1612599644018,222039522.9982486
1612603165378,186117184.663597
1612606837888,133794733.40963653
1612610518622,112074005.6114564
1612614058992,96181950.95716761
1612617595678,27928943.129869822
1612621230970,25913143.994328536
1612624953004,24181782.060714193
1612628530320,27442709.9001924
1612632137480,21712166.150474615
1612635631543,19791322.75001659
1612639381231,19265255.155103616
1612642972141,18476975.209326167
1612646337593,17255930.61871097
1612649923926,16506105.615149835
1612653628280,15970057.250017527
1612657297439,44993236.50382594
1612660912603,13414589.321935955
1612664461175,35000316.99315663
1612668213028,11931381.355306774
1612671732388,34616829.53256899
1612675433229,33910221.57402625
1612678834565,11149346.222414406
1612682539191,11060521.363107184
1612686074936,11150020.34442584
1612689969156,10295345.075817453
1612693185468,28492005.914419852
1612696847529,25635001.552899204
1612700514226,9536543.207044803
1612704210946,9361976.29858677
1612707551616,9134046.821070567
1612711329556,24137145.335345976
1612714774677,24215120.489061613
1612718500571,24223321.267952945
1612722119688,24194671.450308435
1612725725426,24595506.90667065
1612729354716,24455973.84614652
1612732718411,8805067.081669847
1612736506312,24273807.927040115
1612740134431,24938530.78103999
1612743886341,20825786.535650082
1612747324721,18271869.903647944
1612750814270,9919506.777859414
1612754354266,15584209.447976263
1612758699408,15200421.065837152
1612761652636,14586720.5766622
1612765721436,8011083.115359554
1612768765098,9531181.007672077
1612772359349,7877225.812853865
1612775971585,7860671.365403177
1612779588114,7810941.415970812
1612783251558,7843108.927585545
1612786916396,7792814.955547404
1612791451737,13953921.454088837
1612795040686,12845400.815086063
1612798817416,8130053.409778896
1612802374173,7788998.771630942
1612805916822,13274317.284781786
1612809651869,8764219.148762187
1612813134787,8684011.642089834
1612816849115,8684568.962933525
1612820276730,9265774.280104978
1612823878064,9322173.84061017
1612827429857,15950204.585344404
1612831268272,9379931.244482262
1612835171066,14250714.966113431
1612838269728,9370809.930031614
1612841847680,9366356.843690775
1612845990466,9320366.629015064
1612849091971,9371661.92312812
