date,market_cap
1612136359089,1452805.75283049
1612140333826,2144020.299246649
1612143917407,1415907.4034821757
1612147366889,2176788.126512455
1612151174722,2172903.432813805
1612154659527,1462976.7239126698
1612158133333,1454461.7803952596
1612161579956,1461625.9002880545
1612165191475,1451837.9353590172
1612168879845,1449387.5071271313
1612172575579,1467808.6558774342
1612175997698,1476627.2534815557
1612180271918,1473096.83567712
1612183385329,2213553.039044522
1612186758740,1468752.2304341784
1612190520728,2182394.222303952
1612194186747,1452567.6496746498
1612197722090,1448250.8890197426
1612201197814,1448032.62914603
1612204906797,1454304.204233482
1612208463628,1465914.2677165938
1612212459621,1469729.0313480299
1612215689384,1472620.56567258
1612219406901,1497506.2333540162
1612222773630,1506379.2785142383
1612226660175,1528028.3646203373
1612230135977,1518474.3561159682
1612233702142,1524661.1507663538
1612237129413,1510954.9889575173
1612240891650,1517813.6894777818
1612244577915,1522261.8385321733
1612248166111,2304640.6179677243
1612251622028,2329442.0089339865
1612255329517,1569523.8390975837
1612258661863,1590845.1610585707
1612262609065,1580955.9537218863
1612266144575,2359562.790279714
1612269852470,1566453.8138586974
1612273294504,1583621.8112771567
1612276924072,1573207.723201624
1612280674018,2363142.1358183725
1612284236343,1569711.0335054772
1612287590186,1638283.3533141366
1612294942205,1636015.3479442783
1612298560292,1697831.0296602272
1612302123423,1684139.342906192
1612305716939,1690293.1280722236
1612309183142,1702270.1432427156
1612313094417,1680979.5202528324
1612316605573,1674334.8220928973
1612320158850,1687818.2375679137
1612323716353,1696626.3966870094
1612327581126,2577376.016327579
1612330795725,1717043.8196487047
1612334394079,1711236.5919813483
1612338093474,1728528.825267994
1612341617064,2543006.997732927
1612345201723,1681256.8448941924
1612349241003,1678498.2646557023
1612352627235,2585667.281403638
1612356313497,1712931.3975878207
1612359932851,1721450.9675816735
1612363440200,1710942.6700341403
1612370893467,1777303.152396847
1612374195474,1777303.152396847
1612377831239,1800786.4466663147
1612381463989,1800435.537521706
1612385205497,1810678.9996996047
1612388656731,1806487.806715318
1612392272344,1813654.6810286767
1612395815237,1807467.7634796228
1612399657549,1839228.9588539712
1612403155860,1854534.5851219194
1612406759939,1864243.9855349914
1612410682373,1851992.750151142
1612414077914,1829802.9822645104
1612417532062,1836365.9013633998
1612421134639,1835117.056181718
1612424692162,1854761.5036050163
1612428401954,1854433.3062533583
1612432318145,1796076.2621993523
1612436010005,1822131.1707659445
1612438931987,1808259.1400501525
1612442522929,1802766.7645724788
1612446179545,1802890.974530207
1612449709005,1807125.9628029314
1612453686851,1800228.113213527
1612456930760,1747554.776150836
1612460507616,1753592.646314088
1612464189087,1778434.2525399532
1612471574966,1811817.7588763684
1612489583886,1830135.870007411
1612496660425,1791163.2311543461
1612500407168,1782279.3534372721
1612507459008,1809216.6785349667
1612511053764,1836414.5967471045
1612514649438,1833172.1108432198
1612517991944,1834722.1162061312
1612521831329,1832132.6304355285
1612525445971,1838515.848474582
1612536112694,1849209.9346530363
1612539861753,1910597.652650094
1612543442029,1919823.1781257829
1612550678185,1911826.3779393015
1612572260507,1887778.3995655167
1612575870005,1925157.3487509533
1612583042866,1901660.1125090125
1612593774847,915874.3899013189
1612600987698,1861460.6819480644
1612604533095,1888242.7863212381
1612608222405,1889314.5510653444
1612611918120,1873431.695774299
1612622679202,1859271.9010152123
1612626417602,1880151.753370064
1612637024858,1866622.7689931416
1612655025605,1876784.3628933877
1612658681763,930138.6483311557
1612662287414,1862303.2170220362
1612665987954,1862303.2170220362
1612669609973,921197.7574918302
1612673105896,894634.4871809083
1612676857764,1782928.2086665302
1612680231870,1781836.6567890954
1612687442653,2716473.427786576
1612691039795,1809003.120184711
1612694502559,1804343.3170774067
1612698249753,2744119.388253776
1612701848359,1774060.8348685277
1612705477336,1781209.6472930321
1612709063065,1744924.070170379
1612712846478,1733811.0156035866
1612719881681,1726917.8183776303
1612723483909,1726917.8183776303
1612727112489,1746151.3936548426
1612734230185,1744909.0486286995
1612737985668,1748201.1946869802
1612741556520,1760870.499938863
1612745271047,1779672.274184062
1612748854436,1773409.6870778955
1612752330949,1757138.0355254149
1612755809388,1734639.5742189288
1612763055958,1788977.955272086
1612767022229,1776912.408994275
1612773751187,1816315.9136058446
1612777332673,1806646.7667396169
1612780983681,2700638.6612603557
1612784568766,1834996.9820966905
1612788270702,1825932.9144312714
1612791712056,1870462.8879037634
1612795275253,1872459.8340611963
1612799101630,1919941.2771148968
1612802705773,2906727.77068059
1612806182902,1947905.4643105136
1612809910741,1890234.7761733793
1612813409719,1884121.3229072331
1612817133779,1895218.0573025753
1612820575349,1895218.0573025753
1612824121524,1890749.4746582592
1612827669811,1900700.9151527542
1612831639299,1930387.8463044127
1612835351339,1932971.5800177422
1612838549300,2863972.636116614
1612842135652,2853660.837071416
1612846199150,1921172.7872943075
1612849351366,1929165.2937170055
1612852921545,1940891.5830062237
1612856304135,1940749.7219875483
1612860091086,1992284.722833714
1612863593087,2999647.1197384675
1612867452089,1954265.7980306237
1612871116637,1930365.8643756912
1612874568433,1948006.562402942
1612878104591,1933690.5955717391
1612881662689,1933690.5955717391
1612885314865,1934423.0722104083
1612888817499,1937351.2362361385
1612892533405,1926980.0173982142
1612896212047,1911704.0759914264
1612899873214,1935003.6844108626
1612903700655,1970565.3570368043
1612907205224,1974674.011051727
1612910559725,1945686.2797647882
1612914125880,1950863.0381837143
1612917979830,1959619.3101197237
1612921417301,1981889.5994945455
1612924915602,2007518.9679921654
1612928587256,2013138.1545587007
1612932022643,2013138.1545587007
1612935684479,1978979.8943569842
