date,volume
1612134291740,9975613.293711832
1612137767704,9774065.580889134
1612141511491,9695203.147507701
1612145095270,9785106.153222114
1612148747302,9872237.289959256
1612152345794,10032825.66721667
1612156273171,10097348.867409624
1612159213582,10071066.597699525
1612163067006,9847697.181813065
1612166671963,9696809.995366644
1612170729446,9697773.274024185
1612174041601,9520222.58523819
1612177496763,9035860.772026638
1612181497635,9399696.853240965
1612186185602,9832369.137047652
1612190204523,10080292.130234197
1612193825324,9660165.54090982
1612197383072,9443482.888452845
1612200910621,9614248.175577281
1612204523148,9606152.824999722
1612208177566,9634967.156142386
1612211996087,9569925.651005466
1612215368131,9533577.494883653
1612219027283,9339104.157054199
1612222493430,9365612.51272557
1612226294015,9660306.906581629
1612229844083,9756755.44076767
1612233430987,9792220.338804957
1612236861478,9753936.594916731
1612240590401,9733139.73378498
1612244261479,9853144.325289413
1612247845056,9793615.557907773
1612251354781,9928419.9073967
1612255059940,10063336.006721541
1612258443699,10272505.552995978
1612262279961,10362212.842451131
1612265854499,10215852.157239502
1612269492765,9475249.183942052
1612270944824,9288176.379695764
1612274482443,9083988.31812539
1612279006459,8876344.968031807
1612282596686,9731415.326673297
1612286119793,10795576.672389077
1612289800472,10905045.281598935
1612293421119,10993158.498826584
1612297017004,11218510.333578438
1612300585262,11655679.105089331
1612304198083,11634470.502438514
1612307782011,11749799.589581594
1612310612875,11697985.371920438
1612314203571,11566218.102478743
1612317851763,11428600.931967994
1612321435826,11404260.131933553
1612325227452,11426472.930142624
1612329157805,11453929.341222623
1612332736778,11405674.466134384
1612336167500,11477683.59682782
1612339785063,11288803.176904177
1612343322033,11502680.969040975
1612346617122,11262273.609913796
1612350271595,10439396.979702601
1612354078912,11309903.5121015
1612357650992,11666770.413726721
1612361409495,12609856.239789983
1612365099535,12896894.524197211
1612368736643,11978968.956155613
1612372217098,10936357.38159034
1612375941915,10732684.68990855
1612379355175,11149886.194885792
1612383368646,10979186.520378254
1612386902547,11158071.433688711
1612390045996,11642599.645080652
1612394017335,11682377.656938387
1612397303911,11786037.917333992
1612400869266,11741356.195417602
1612404474359,11837003.805359434
1612408058457,11882998.57161889
1612411937595,11874825.772875499
1612415359669,11917873.21927358
1612418874578,11937026.278865222
1612422432332,11821852.533187967
1612426571487,12302604.813770426
1612429829246,12166868.34862104
1612433136857,12757862.885060811
1612436807347,12644850.570110092
1612440815913,12483132.107128536
1612443679577,12745377.966308272
1612447496646,11806732.515986986
1612451045386,11557419.36577115
1612454867947,11827814.410098169
1612458447433,11880347.702075738
1612461636045,12328660.647971662
1612465466877,12038021.164415605
1612469066359,12202140.222285157
1612472563996,11892356.618346376
1612476067022,11972201.136068875
1612479686118,12352812.800729409
1612483671838,12990224.523448095
1612487296895,13094531.953650912
1612490874703,13224169.955086354
1612494476599,13474040.45245224
1612498227067,13508257.397077851
1612502188019,13590411.492340326
1612505681580,13698314.634413214
1612508885793,14115722.56088869
1612512607451,14911829.18792548
1612516261879,14773836.017532375
1612519442244,14396622.764907034
1612523524883,15884416.18158718
1612527019365,16850321.444110595
1612530367828,17408388.4306157
1612534152775,18110262.214213382
1612537952487,18481503.3238731
1612541470766,19420489.295404863
1612545155546,19686134.792882685
1612548780152,20520086.119893145
1612552213712,20857160.22101862
1612556093712,21203700.107094496
1612559617829,21451022.811096355
1612562718715,20989838.31345076
1612566247062,20865819.706054706
1612570161410,20303302.688460715
1612573632555,20628955.20823697
1612577225668,21534337.440327138
1612580803536,22411361.134170834
1612584425600,22761039.010008637
1612588339198,22819993.616348624
1612591934133,22748970.36367439
1612595520262,22838353.745219264
1612598736474,22040162.495126925
1612602429655,21844584.967524175
1612605911914,21907496.42562058
1612609795735,21143674.069563936
1612613379826,21400444.719956435
1612617111261,20462748.64761032
1612621883570,19644183.492743026
1612625604810,19525757.23600818
1612629102546,19121975.628855936
1612632711871,18193927.73588139
1612636192799,17933983.215777896
1612638224811,18816017.180814996
1612642018438,19248765.843523223
1612645527432,19574945.276314944
1612649128142,19541130.18431232
1612653359202,19609603.74788457
1612657015910,19595837.28975023
1612659975157,19314344.896957774
1612663718723,17382891.67899789
1612667314921,16522460.486356568
1612670918787,16157598.34996296
1612674565942,15969125.024627922
1612678074354,16035979.403949678
1612681697180,15837046.167931717
1612684889622,15878824.645268457
1612688520217,15871179.001799246
1612692296532,17331106.548789546
1612695878124,18143261.69317758
1612700063093,17128406.55029385
1612702926358,17520862.187558997
1612706494802,18242267.37965315
1612710307620,18671230.526443925
1612713891434,18839575.287116285
1612717440963,19361917.410000816
1612720928321,19490202.075179685
1612724814669,18293729.491962284
1612728292259,17666716.127181794
1612731878203,16775346.030728519
1612735785166,16638810.089450639
1612739687055,16298151.830636073
1612743574518,16208096.62123184
1612746865212,16120199.251795912
1612750197996,16006063.708138604
1612753355227,16044744.599294562
1612756838066,16125540.856674962
1612760454154,16268462.563794073
1612764298420,16197206.924375031
1612768263689,16336013.718320047
1612771641823,16415394.492421832
1612775555109,17295050.128530327
1612778506747,16331496.089140147
1612782475145,16542708.76266309
1612786029739,17921766.367166612
1612791265849,22336223.14791023
1612794868269,24238981.398708798
1612798700947,24622000.2074128
1612802279658,24597450.104027282
1612805798585,27091047.539088055
1612809524216,32956126.36215553
1612813009709,38520419.91831289
1612816691910,41670963.171811715
1612820154624,46376374.34563474
1612823715460,47089077.04558078
1612827271678,49376856.84101049
1612831161393,51823921.763067976
1612834965936,56253272.24869589
1612836410416,56578582.32964418
1612839730567,56646471.49303017
1612843994881,59803444.85525179
1612847373463,60288306.96500573
