date,market_cap
1612134393585,310710299.44583446
1612137740605,312081245.03509396
1612142246663,303857314.90542084
1612145052345,313299962.4533521
1612149159450,313851932.3194114
1612152225591,312623938.66666853
1612156081270,323278599.95738816
1612159702320,330049772.56789804
1612163262738,325344024.48906416
1612166841447,324381802.260571
1612170786074,322166254.75473934
1612174129849,328449945.30231565
1612177602787,330040293.6578381
1612181486965,331601785.26338226
1612186409297,326149941.13329285
1612188232177,325815878.5391321
1612191799262,320125567.4363688
1612195744612,319932117.88603497
1612199276443,320067667.25160956
1612202859876,329192784.93191195
1612206246217,330845690.11080194
1612210227020,327261695.83862793
1612213744397,328104664.5805937
1612217381439,330167768.4163087
1612220933797,342377972.6410854
1612224671709,345759270.10431296
1612227857313,348517639.16976655
1612231719494,336744400.65718114
1612235108939,336509722.77950513
1612239165790,331847863.4001499
1612242678035,338551675.00871825
1612245778712,337552296.59373546
1612249487410,339768741.33367133
1612253329841,343847331.68941945
1612256835174,345698019.304264
1612260572653,339253703.6626954
1612264330412,343637610.0658484
1612267464177,345011218.47813314
1612271089426,355121493.0595741
1612274791019,366989652.4731772
1612278012448,362308877.659799
1612282023595,358695108.38961697
1612285581129,366575510.70532787
1612289642899,364633028.50740963
1612293255295,365787749.4626568
1612296261351,363247612.65660745
1612300045823,358278198.4216675
1612303735642,376215967.0443658
1612307184412,383968497.47073126
1612310545420,386268839.960977
1612314129185,378475895.4353338
1612317805723,377151829.18290836
1612321647213,375784670.1132558
1612324921017,377642346.3161261
1612328706001,376527068.2293488
1612332247414,378002637.63280416
1612335980843,380616346.6117602
1612339885583,385102972.6679702
1612343386412,373339500.93642896
1612347243034,362587130.31034225
1612350286268,365069844.98851025
1612354160737,366708085.4401708
1612358281826,369669474.9125308
1612361868937,377879630.9547798
1612365600791,378066007.27204025
1612368543596,377853490.2927284
1612372071740,373738102.3468043
1612375499515,375043419.76928043
1612379074569,372170089.8770157
1612382923216,370283920.11129475
1612386315563,367737718.9817956
1612389862892,369496883.9319081
1612394081096,365357818.9274035
1612397197801,371618776.7091667
1612400550392,371478646.11487633
1612404445152,372586195.45729655
1612407869169,366589031.36050695
1612411620921,365814512.4154195
1612415423470,365995639.1482714
1612418738243,364862913.6578631
1612422287604,364801274.45439225
1612426163955,361326778.6689033
1612429294725,360055327.5358315
1612433396587,351425323.90259457
1612436849477,352401268.20688266
1612440411810,350672897.03446764
1612445220416,352636737.9394184
1612448829333,356949217.1593681
1612451053877,356550046.3289213
1612454450830,356247765.98759514
1612458677703,358669763.00300354
1612462158706,365933161.3771557
1612465950836,373655432.43762916
1612469681603,375299534.454969
1612472719965,379743030.34357375
1612476995617,375128375.08229303
1612479713765,367111553.2923431
1612483906970,364536657.36265486
1612488144336,370557209.3726692
1612490986600,369723518.4913788
1612494096578,369925970.27966523
1612497920577,371774108.7521618
1612501281717,379642795.6784909
1612505237345,403488057.16150594
1612508691809,409929611.21645457
1612512802057,410662139.75983876
1612515893266,399532789.7234239
1612519397706,402796947.8658837
1612523322061,404308801.4105897
1612527039307,412109566.5904812
1612531826224,407770012.1746009
1612534462988,409186142.7418544
1612537649902,412534793.32148325
1612541352037,417508276.99520725
1612545338288,408125213.1472187
1612548256149,406993356.32468843
1612551713297,405309798.72884077
1612555734825,405238590.7551326
1612559239991,410031968.5308956
1612563439161,412345532.0145255
1612566609731,419769548.96944046
1612570308466,424126501.94992036
1612574605306,415423536.540296
1612577307547,369294044.9124721
1612580737569,378545290.61336017
1612584829091,378193370.8457193
1612587716528,376747900.1405507
1612591623036,368031506.1751934
1612594957736,374294557.5973426
1612599089452,382819165.06521183
1612602170388,388936800.8833093
1612605796146,386220810.2512185
1612609394112,380738078.8605271
1612613732861,370638594.1417123
1612617992778,371867943.3426853
1612620164170,374491463.9942424
1612623920301,375180989.22995514
1612627375124,375988134.93248683
1612631119560,379228732.5396077
1612634990288,380307100.47987765
1612638991669,384927761.1056475
1612642186634,382660916.1862996
1612646035312,381438378.5759126
1612650187398,385883804.33268493
1612653333861,375685149.7510383
1612656115992,371895819.99571925
1612659866193,380226444.9050973
1612663780871,363624773.65697676
1612667049776,359544992.8210125
1612671014269,360386317.5956929
1612674308818,355036178.3793954
1612677930290,350627335.2435242
1612681627960,351878685.58339006
1612685087553,357175588.1108351
1612688934829,358855205.89587784
1612692083571,358640062.59719115
1612695829987,369319877.2955863
1612699461776,360502678.0647658
1612704084464,359577627.18909645
1612706587196,352754223.5675602
1612710423644,347374686.3825367
1612713709959,346492665.8875252
1612717692012,339902235.8528947
1612721093527,341261551.210155
1612724996548,342107345.7367693
1612728648348,347936728.30389816
1612733174027,349970258.42134213
1612736019441,351790196.99675333
1612739496154,348103011.38665146
1612743122372,353987801.54812074
1612747141668,352396905.4987571
1612751218538,351374885.9506745
1612753859948,348469588.4291632
1612757910822,348359843.3466954
1612760643009,354409670.38311136
1612764768998,357879806.4017356
1612767871291,364081175.3180758
1612771920723,363540307.4002625
1612775060163,370074144.48819786
1612778937990,363998383.40216964
1612782277782,380061255.7076105
1612786453696,381801383.3703607
1612791389621,373190009.44142413
1612793363968,370098310.1482748
1612796542950,373654717.9357798
1612800684923,382222763.7454204
1612803723786,374652109.9519372
1612808387251,393508256.9772553
1612810951362,403233552.7737152
1612814634683,405743673.0564674
1612818863489,404989614.44404817
1612822419107,400390084.4586809
1612825731099,393099965.596479
1612829358110,396794953.01450086
1612834583341,390669886.6337907
1612838663016,389571115.360847
1612842242614,395953644.7841494
1612846339452,395672324.56457704
1612847185562,401827187.67694277
1612850979667,400366631.8386908
1612854486451,395664157.1496813
1612858320863,392184697.75027084
1612861943671,406712760.60701627
1612865379992,403767011.60477346
1612868676256,410896119.7004044
1612872431019,407202932.20169026
1612877360052,400776058.60288256
1612879783719,402229132.3999388
1612883235235,408099200.4699836
1612886930320,401776310.623462
1612890595208,403692768.3779558
1612894300568,446261899.0284788
1612897856612,438914497.91353387
1612901632270,439034660.76034105
1612904886658,495801075.6852727
1612908692364,481813737.06452185
1612912177657,491384761.65029174
1612915570226,469750315.9909273
1612919737043,477875757.84988236
1612923086902,512222824.64852804
1612926496742,506607482.5811011
1612929959600,497797121.72956526
1612933842782,494986931.3393297
1612936961464,489097635.50936615
1612940668519,490107006.9989619
1612944282112,490650485.3245646
1612947776571,481099279.4519695
1612951794257,481755868.14558774
1612955131932,504739603.1709772
1612958802031,495775025.18545884
1612963995556,451626318.4037388
1612965747131,471211062.38087773
1612969976292,443284583.8905249
1612973294537,425381940.24729645
1612976651353,456443147.3696861
1612980269299,523903239.9927423
1612984331868,533487007.8236615
1612988229155,543525101.741725
1612991692538,501592929.17851883
1612994551046,512584082.04496866
1612998833449,519759099.45414984
1613002213408,507200447.491106
1613006965188,494506116.3158283
1613009136713,496580864.78392524
1613012914938,498410396.83861095
1613016125462,498606077.5208007
1613019847158,500616267.5483854
1613023374027,514315412.56120914
1613026982497,511364938.972732
1613030523306,543473092.0983527
1613034700802,532752775.6758383
1613038445491,537029555.9382558
1613041535275,533079037.5313656
1613045561295,528358170.28715485
1613050535026,529255397.55525655
1613054639520,532289767.2283334
1613055889709,534785845.8219033
1613059511550,539945795.0680621
1613063397807,551099412.8663055
1613066614062,548856740.4767587
1613070296476,561833161.5964947
1613074019062,554603429.8027627
1613077662514,538401485.6908703
1613081229616,534327281.2651625
1613084613265,546417211.4721947
1613088317468,551966555.5948871
1613092960954,545789519.3384852
1613095803193,549209385.4859504
1613099064438,537873468.3800316
1613102496968,543221138.4235021
1613106377014,531768966.2025668
1613110140139,538530344.6556504
1613113708802,542685748.3191164
1613116953898,548702237.6920787
1613120606846,560127509.7983801
1613124435147,570978103.9753153
1613127820273,586893742.5987034
1613131246867,580478504.9249779
1613136446095,585284268.0233399
1613138508247,587825866.3321397
1613142560175,643259636.8729815
1613146079701,644584313.5231715
1613149830981,673963715.9417514
1613153392085,674355271.2888268
1613156633391,659176086.8028209
1613160466401,670633325.649013
1613164508651,661729563.4664077
1613167382312,647141509.8439255
1613171191175,658066016.53303
1613174815797,641886411.8158104
1613179666040,658456063.6464213
1613181928238,664001208.2208338
1613185741807,655300985.5332625
1613189077111,656888400.9885114
1613192778394,672501428.2561988
1613196321187,669290543.355042
1613199946329,670788682.1569462
1613203778275,651124608.2399437
1613207101091,653234105.3846108
1613210936941,647780625.8625863
1613214599098,605352093.9336239
1613218097577,601098141.3901676
1613221305768,634636195.7773992
1613225004663,638808349.093572
1613228453868,619634409.26733
1613232136188,668235354.2451593
1613235912542,671236845.3027059
1613239302328,700797025.0785865
1613243219832,710082229.0244312
1613246686718,694782932.788918
1613250123066,677864096.9573979
1613253735557,674376153.086799
1613257675723,678967728.7632822
1613260956515,678830606.5888839
1613266249202,647495752.51165
1613268294326,652796427.1048667
1613271888988,642489209.15569
1613275281262,641705251.550626
1613279292067,617578440.2299542
1613282847309,605632618.1912721
1613286225136,623210690.2805144
1613289989145,621648763.632146
1613293350920,633587800.5206748
1613297330801,618897423.2339343
1613300763947,612585350.0419471
1613304301001,611488445.4821286
1613309277318,600795685.6493098
1613311477490,592320730.0439355
1613315589808,579248387.3444313
1613318448691,578988663.1795741
1613322293818,595300811.4055558
1613326191710,589812387.8255894
1613329621972,587108286.432668
1613333406602,595233057.5189058
1613336676425,606444838.7857817
1613340586294,611232795.4299128
1613344196956,594110334.8401748
1613347661687,581629462.1563995
1613352528804,565309458.5223746
1613355113767,537121486.0610596
1613358595223,497838486.019222
1613361881675,494874379.047255
1613365326486,481462651.1377518
1613369104639,508572941.38447905
1613373281170,533652468.08758837
1613376561678,556827993.9958527
1613379667297,565967472.3105891
1613383774209,556275694.1461709
1613387195822,553979535.4244705
1613390505899,592445129.2138379
1613396014668,589588586.0166883
1613397700304,584440367.8077414
1613401731238,568989278.6993428
1613405363131,582552380.7512866
1613409086896,587801270.5528837
1613412257175,592479844.3936132
1613416152036,586159246.27714
1613420264880,585341847.1669164
1613423010730,569921146.9381196
1613426969273,521764960.49017394
1613430150498,546856253.2654366
1613433788689,530299586.0237078
1613438919374,536383254.1592281
1613440931218,545555474.436234
1613444630242,561166681.6931313
1613448172044,553220862.5350323
1613451723400,550931887.2675645
1613455874463,560317299.0251743
1613459379815,556852519.0002794
1613462663898,548779280.2093569
1613466053664,560667123.9296967
1613469942173,563052474.5218804
1613473521615,560850347.872259
1613477201794,552628580.2692375
1613482449466,541376426.4281365
1613484245936,537801650.5061098
1613488096510,538125671.5273361
1613491482406,535503337.8310574
1613495299236,509135748.63684595
1613498898418,518258431.5798641
1613502189738,515813615.6200041
1613505745623,512566462.1564855
1613509470229,496589023.42587227
1613513041488,504256297.57987726
1613516964013,517644416.29448193
1613520244463,519531818.7130402
1613525665295,505870895.12660223
1613527379995,501308999.8079146
1613531375408,502805880.7796247
1613534975249,483067061.25647575
1613538571754,478471185.9145586
1613542178963,487122783.08553785
1613545475902,488808163.53074986
1613549328725,501386496.0020651
1613552922935,513126059.3478385
1613556548671,509406898.53155506
1613560062712,545053792.4792612
1613563529196,546923684.4291278
1613568438493,542125804.9923323
1613570723049,535438591.3290442
1613574486466,537481742.637834
1613577873563,529971938.09132487
1613581932260,526739465.5772492
